Model	Trait	Lab	Sex	Population	Line	Coef	SE
lmer_pop	Dia	Schlotterer	F	VA	VA6	0.775664330617561	0.184828294029918
lmer_pop	Dia	Schlotterer	F	VA	VA67	1.30966433061756	0.184828294029918
lmer_pop	Dia	Schlotterer	F	VA	VA71	0.658664330617561	0.184828294029918
lmer_pop	Dia	Schlotterer	F	VA	VA9	1.07966433061756	0.184828294029918
lmer_pop	Dia	Schlotterer	F	YE	YE11	1.02636358122635	0.181540154714993
lmer_pop	Dia	Schlotterer	F	YE	YE13	0.906363581226348	0.181540154714993
lmer_pop	Dia	Schlotterer	F	YE	YE14	1.00136358122635	0.139577318264623
lmer_pop	Dia	Schlotterer	F	YE	YE15	0.906363581226348	0.181540154714993
lmer_pop	Dia	Schlotterer	F	YE	YE19	1.28036358122635	0.139577318264623
lmer_pop	Dia	Schlotterer	F	YE	YE20	0.906363581226348	0.181540154714993
lmer_pop	Dia	Schlotterer	F	YE	YE21	0.983363581226347	0.181540154714993
lmer_pop	Dia	Schlotterer	F	YE	YE22	1.13736358122635	0.181540154714993
lmer_pop	Dia	Schlotterer	F	YE	YE23	1.02636358122635	0.181540154714993
lmer_pop	Dia	Schlotterer	F	YE	YE24	1.30336358122635	0.181540154714993
lmer_pop	Dia	Schlotterer	F	YE	YE26	0.759363581226348	0.181540154714993
lmer_pop	Dia	Schlotterer	F	YE	YE27	1.05336358122635	0.139577318264623
lmer_pop	Dia	Schlotterer	F	YE	YE33	1.07536358122635	0.181540154714993
lmer_pop	Dia	Schlotterer	F	YE	YE40	0.759363581226348	0.181540154714993
lmer_pop	Dia	Schlotterer	F	YE	YE41	1.02636358122635	0.181540154714993
lmer_pop	Dia	Schlotterer	F	YE	YE48	0.853363581226347	0.181540154714993
lmer_pop	Dia	Schlotterer	F	YE	YE49	1.10036358122635	0.181540154714993
lmer_pop	Dia	Schlotterer	F	YE	YE69	0.931363581226347	0.181540154714993
lmer_pop	Dia	Schlotterer	F	YE	YE80	0.893363581226348	0.139577318264623
