Supervisor.PI	Diet	Batch	Population	Line	Sex	Individual	PercT4	PercT5	PercT6	TotalPerc	PercT4_asin	PercT5_asin	PercT6_asin	TotalPerc_asin	Country	Latitude	Longitude	Altitude	Population_Lat	Population_Lon	Population_Alt	Color	StatusT	StatusM	Wolbachia	PC.ratio
Schmidt	NS	1	UM	UM22	F	2	20	20	10	16.6666666666667	0.463647609000806	0.463647609000806	0.321750554396642	0.420534335283965	Ukraine	48.753	30.206	214	UM	UM	UM	#0086A8	+	+	+	0.183
Schmidt	NS	1	UM	UM22	F	3	10	20	10	13.3333333333333	0.321750554396642	0.463647609000806	0.321750554396642	0.37379217483451	Ukraine	48.753	30.206	214	UM	UM	UM	#0086A8	+	+	+	0.183
Schmidt	NS	1	UM	UM22	F	4	10	20	0	10	0.321750554396642	0.463647609000806	0	0.321750554396642	Ukraine	48.753	30.206	214	UM	UM	UM	#0086A8	+	+	+	0.183
Schmidt	NS	1	UM	UM22	F	7	10	10	0	6.66666666666667	0.321750554396642	0.321750554396642	0	0.261157410903024	Ukraine	48.753	30.206	214	UM	UM	UM	#0086A8	+	+	+	0.183
Schmidt	NS	1	UM	UM23	F	1	30	70	50	50	0.579639740363704	0.991156586431192	0.785398163397448	0.785398163397448	Ukraine	48.753	30.206	214	UM	UM	UM	#0086A8	-	-	-	0.183
Schmidt	NS	1	UM	UM23	F	2	20	40	50	36.6666666666667	0.463647609000806	0.684719203002283	0.785398163397448	0.650431765480747	Ukraine	48.753	30.206	214	UM	UM	UM	#0086A8	-	-	-	0.183
Schmidt	NS	1	UM	UM23	F	8	20	50	20	30	0.463647609000806	0.785398163397448	0.463647609000806	0.579639740363704	Ukraine	48.753	30.206	214	UM	UM	UM	#0086A8	-	-	-	0.183
Schmidt	NS	1	UM	UM23	F	9	20	40	30	30	0.463647609000806	0.684719203002283	0.579639740363704	0.579639740363704	Ukraine	48.753	30.206	214	UM	UM	UM	#0086A8	-	-	-	0.183
Schmidt	NS	1	UM	UM23	F	3	10	30	40	26.6666666666667	0.321750554396642	0.579639740363704	0.684719203002283	0.542639102249653	Ukraine	48.753	30.206	214	UM	UM	UM	#0086A8	-	-	-	0.183
Schmidt	NS	1	UM	UM23	F	6	20	40	10	23.3333333333333	0.463647609000806	0.684719203002283	0.321750554396642	0.504130041125521	Ukraine	48.753	30.206	214	UM	UM	UM	#0086A8	-	-	-	0.183
Schmidt	NS	1	UM	UM23	F	7	20	50	0	23.3333333333333	0.463647609000806	0.785398163397448	0	0.504130041125521	Ukraine	48.753	30.206	214	UM	UM	UM	#0086A8	-	-	-	0.183
Schmidt	NS	1	UM	UM23	F	10	10	30	30	23.3333333333333	0.321750554396642	0.579639740363704	0.579639740363704	0.504130041125521	Ukraine	48.753	30.206	214	UM	UM	UM	#0086A8	-	-	-	0.183
Schmidt	NS	1	UM	UM23	F	4	10	30	10	16.6666666666667	0.321750554396642	0.579639740363704	0.321750554396642	0.420534335283965	Ukraine	48.753	30.206	214	UM	UM	UM	#0086A8	-	-	-	0.183
Schmidt	NS	1	UM	UM23	F	5	20	30	0	16.6666666666667	0.463647609000806	0.579639740363704	0	0.420534335283965	Ukraine	48.753	30.206	214	UM	UM	UM	#0086A8	-	-	-	0.183
Schmidt	NS	1	UM	UM25	F	5	40	90	90	73.3333333333333	0.684719203002283	1.24904577239825	1.24904577239825	1.02815722454524	Ukraine	48.753	30.206	214	UM	UM	UM	#0086A8	+	+	+	0.183
Schmidt	NS	1	UM	UM25	F	4	30	80	90	66.6666666666667	0.579639740363704	1.10714871779409	1.24904577239825	0.955316618124509	Ukraine	48.753	30.206	214	UM	UM	UM	#0086A8	+	+	+	0.183
Schmidt	NS	1	UM	UM25	F	1	30	70	90	63.3333333333333	0.579639740363704	0.991156586431192	1.24904577239825	0.92036456131415	Ukraine	48.753	30.206	214	UM	UM	UM	#0086A8	+	+	+	0.183
Schmidt	NS	1	UM	UM25	F	8	20	70	90	60	0.463647609000806	0.991156586431192	1.24904577239825	0.886077123792614	Ukraine	48.753	30.206	214	UM	UM	UM	#0086A8	+	+	+	0.183
Schmidt	NS	1	UM	UM25	F	2	20	70	80	56.6666666666667	0.463647609000806	0.991156586431192	1.10714871779409	0.852263958102419	Ukraine	48.753	30.206	214	UM	UM	UM	#0086A8	+	+	+	0.183
Schmidt	NS	1	UM	UM25	F	3	20	60	80	53.3333333333333	0.463647609000806	0.886077123792614	1.10714871779409	0.818756237602561	Ukraine	48.753	30.206	214	UM	UM	UM	#0086A8	+	+	+	0.183
Schmidt	NS	1	UM	UM25	F	9	20	60	80	53.3333333333333	0.463647609000806	0.886077123792614	1.10714871779409	0.818756237602561	Ukraine	48.753	30.206	214	UM	UM	UM	#0086A8	+	+	+	0.183
Schmidt	NS	1	UM	UM25	F	6	20	60	70	50	0.463647609000806	0.886077123792614	0.991156586431192	0.785398163397448	Ukraine	48.753	30.206	214	UM	UM	UM	#0086A8	+	+	+	0.183
Schmidt	NS	1	UM	UM25	F	7	20	60	70	50	0.463647609000806	0.886077123792614	0.991156586431192	0.785398163397448	Ukraine	48.753	30.206	214	UM	UM	UM	#0086A8	+	+	+	0.183
Schmidt	NS	1	UM	UM25	F	10	30	70	30	43.3333333333333	0.579639740363704	0.991156586431192	0.579639740363704	0.718532368692478	Ukraine	48.753	30.206	214	UM	UM	UM	#0086A8	+	+	+	0.183
Schmidt	NS	1	UM	UM28	F	3	40	100	100	80	0.684719203002283	1.5707963267949	1.5707963267949	1.10714871779409	Ukraine	48.753	30.206	214	UM	UM	UM	#0086A8	-	-	-	0.183
Schmidt	NS	1	UM	UM28	F	4	50	90	90	76.6666666666667	0.785398163397448	1.24904577239825	1.24904577239825	1.06666628566938	Ukraine	48.753	30.206	214	UM	UM	UM	#0086A8	-	-	-	0.183
Schmidt	NS	1	UM	UM28	F	5	40	100	90	76.6666666666667	0.684719203002283	1.5707963267949	1.24904577239825	1.06666628566938	Ukraine	48.753	30.206	214	UM	UM	UM	#0086A8	-	-	-	0.183
Schmidt	NS	1	UM	UM28	F	6	50	80	80	70	0.785398163397448	1.10714871779409	1.10714871779409	0.991156586431192	Ukraine	48.753	30.206	214	UM	UM	UM	#0086A8	-	-	-	0.183
Schmidt	NS	1	UM	UM28	F	9	30	90	90	70	0.579639740363704	1.24904577239825	1.24904577239825	0.991156586431192	Ukraine	48.753	30.206	214	UM	UM	UM	#0086A8	-	-	-	0.183
Schmidt	NS	1	UM	UM28	F	8	30	80	80	63.3333333333333	0.579639740363704	1.10714871779409	1.10714871779409	0.92036456131415	Ukraine	48.753	30.206	214	UM	UM	UM	#0086A8	-	-	-	0.183
Schmidt	NS	1	UM	UM28	F	7	30	80	70	60	0.579639740363704	1.10714871779409	0.991156586431192	0.886077123792614	Ukraine	48.753	30.206	214	UM	UM	UM	#0086A8	-	-	-	0.183
Schmidt	NS	1	UM	UM28	F	1	40	70	40	50	0.684719203002283	0.991156586431192	0.684719203002283	0.785398163397448	Ukraine	48.753	30.206	214	UM	UM	UM	#0086A8	-	-	-	0.183
Schmidt	NS	1	UM	UM28	F	10	30	80	40	50	0.579639740363704	1.10714871779409	0.684719203002283	0.785398163397448	Ukraine	48.753	30.206	214	UM	UM	UM	#0086A8	-	-	-	0.183
Schmidt	NS	1	UM	UM28	F	2	30	70	30	43.3333333333333	0.579639740363704	0.991156586431192	0.579639740363704	0.718532368692478	Ukraine	48.753	30.206	214	UM	UM	UM	#0086A8	-	-	-	0.183
Schmidt	NS	1	UM	UM4	F	7	40	100	80	73.3333333333333	0.684719203002283	1.5707963267949	1.10714871779409	1.02815722454524	Ukraine	48.753	30.206	214	UM	UM	UM	#0086A8	+	+	+	0.183
Schmidt	NS	1	UM	UM4	F	2	30	90	80	66.6666666666667	0.579639740363704	1.24904577239825	1.10714871779409	0.955316618124509	Ukraine	48.753	30.206	214	UM	UM	UM	#0086A8	+	+	+	0.183
Schmidt	NS	1	UM	UM4	F	3	30	90	80	66.6666666666667	0.579639740363704	1.24904577239825	1.10714871779409	0.955316618124509	Ukraine	48.753	30.206	214	UM	UM	UM	#0086A8	+	+	+	0.183
Schmidt	NS	1	UM	UM4	F	6	30	90	70	63.3333333333333	0.579639740363704	1.24904577239825	0.991156586431192	0.92036456131415	Ukraine	48.753	30.206	214	UM	UM	UM	#0086A8	+	+	+	0.183
Schmidt	NS	1	UM	UM4	F	1	30	80	70	60	0.579639740363704	1.10714871779409	0.991156586431192	0.886077123792614	Ukraine	48.753	30.206	214	UM	UM	UM	#0086A8	+	+	+	0.183
Schmidt	NS	1	UM	UM4	F	8	20	70	50	46.6666666666667	0.463647609000806	0.991156586431192	0.785398163397448	0.752040089192336	Ukraine	48.753	30.206	214	UM	UM	UM	#0086A8	+	+	+	0.183
Schmidt	NS	1	UM	UM4	F	10	30	70	40	46.6666666666667	0.579639740363704	0.991156586431192	0.684719203002283	0.752040089192336	Ukraine	48.753	30.206	214	UM	UM	UM	#0086A8	+	+	+	0.183
Schmidt	NS	1	UM	UM4	F	4	30	70	20	40	0.579639740363704	0.991156586431192	0.463647609000806	0.684719203002283	Ukraine	48.753	30.206	214	UM	UM	UM	#0086A8	+	+	+	0.183
Schmidt	NS	1	UM	UM4	F	5	20	40	40	33.3333333333333	0.463647609000806	0.684719203002283	0.684719203002283	0.615479708670387	Ukraine	48.753	30.206	214	UM	UM	UM	#0086A8	+	+	+	0.183
Schmidt	NS	1	UM	UM4	F	9	30	30	0	20	0.579639740363704	0.579639740363704	0	0.463647609000806	Ukraine	48.753	30.206	214	UM	UM	UM	#0086A8	+	+	+	0.183
Schmidt	NS	1	UM	UM5	F	3	30	50	60	46.6666666666667	0.579639740363704	0.785398163397448	0.886077123792614	0.752040089192336	Ukraine	48.753	30.206	214	UM	UM	UM	#0086A8	+	+	+	0.183
Schmidt	NS	1	UM	UM5	F	6	30	50	50	43.3333333333333	0.579639740363704	0.785398163397448	0.785398163397448	0.718532368692478	Ukraine	48.753	30.206	214	UM	UM	UM	#0086A8	+	+	+	0.183
Schmidt	NS	1	UM	UM5	F	2	30	50	40	40	0.579639740363704	0.785398163397448	0.684719203002283	0.684719203002283	Ukraine	48.753	30.206	214	UM	UM	UM	#0086A8	+	+	+	0.183
Schmidt	NS	1	UM	UM5	F	10	20	50	50	40	0.463647609000806	0.785398163397448	0.785398163397448	0.684719203002283	Ukraine	48.753	30.206	214	UM	UM	UM	#0086A8	+	+	+	0.183
Schmidt	NS	1	UM	UM5	F	4	30	40	40	36.6666666666667	0.579639740363704	0.684719203002283	0.684719203002283	0.650431765480747	Ukraine	48.753	30.206	214	UM	UM	UM	#0086A8	+	+	+	0.183
Schmidt	NS	1	UM	UM5	F	1	10	50	40	33.3333333333333	0.321750554396642	0.785398163397448	0.684719203002283	0.615479708670387	Ukraine	48.753	30.206	214	UM	UM	UM	#0086A8	+	+	+	0.183
Schmidt	NS	1	UM	UM5	F	5	20	40	40	33.3333333333333	0.463647609000806	0.684719203002283	0.684719203002283	0.615479708670387	Ukraine	48.753	30.206	214	UM	UM	UM	#0086A8	+	+	+	0.183
Schmidt	NS	1	UM	UM5	F	9	20	40	30	30	0.463647609000806	0.684719203002283	0.579639740363704	0.579639740363704	Ukraine	48.753	30.206	214	UM	UM	UM	#0086A8	+	+	+	0.183
Schmidt	NS	1	UM	UM5	F	8	20	30	30	26.6666666666667	0.463647609000806	0.579639740363704	0.579639740363704	0.542639102249653	Ukraine	48.753	30.206	214	UM	UM	UM	#0086A8	+	+	+	0.183
Schmidt	NS	1	UM	UM5	F	7	10	30	30	23.3333333333333	0.321750554396642	0.579639740363704	0.579639740363704	0.504130041125521	Ukraine	48.753	30.206	214	UM	UM	UM	#0086A8	+	+	+	0.183
Schmidt	NS	1	UM	UM7	F	1	40	100	100	80	0.684719203002283	1.5707963267949	1.5707963267949	1.10714871779409	Ukraine	48.753	30.206	214	UM	UM	UM	#0086A8	+	+	+	0.183
Schmidt	NS	1	UM	UM7	F	3	40	100	100	80	0.684719203002283	1.5707963267949	1.5707963267949	1.10714871779409	Ukraine	48.753	30.206	214	UM	UM	UM	#0086A8	+	+	+	0.183
Schmidt	NS	1	UM	UM7	F	4	50	100	90	80	0.785398163397448	1.5707963267949	1.24904577239825	1.10714871779409	Ukraine	48.753	30.206	214	UM	UM	UM	#0086A8	+	+	+	0.183
Schmidt	NS	1	UM	UM7	F	2	40	90	90	73.3333333333333	0.684719203002283	1.24904577239825	1.24904577239825	1.02815722454524	Ukraine	48.753	30.206	214	UM	UM	UM	#0086A8	+	+	+	0.183
Schmidt	NS	1	UM	UM7	F	7	40	100	80	73.3333333333333	0.684719203002283	1.5707963267949	1.10714871779409	1.02815722454524	Ukraine	48.753	30.206	214	UM	UM	UM	#0086A8	+	+	+	0.183
Schmidt	NS	1	UM	UM7	F	9	30	100	90	73.3333333333333	0.579639740363704	1.5707963267949	1.24904577239825	1.02815722454524	Ukraine	48.753	30.206	214	UM	UM	UM	#0086A8	+	+	+	0.183
Schmidt	NS	1	UM	UM7	F	8	50	80	80	70	0.785398163397448	1.10714871779409	1.10714871779409	0.991156586431192	Ukraine	48.753	30.206	214	UM	UM	UM	#0086A8	+	+	+	0.183
Schmidt	NS	1	UM	UM7	F	10	30	90	90	70	0.579639740363704	1.24904577239825	1.24904577239825	0.991156586431192	Ukraine	48.753	30.206	214	UM	UM	UM	#0086A8	+	+	+	0.183
Schmidt	NS	1	UM	UM7	F	6	40	90	70	66.6666666666667	0.684719203002283	1.24904577239825	0.991156586431192	0.955316618124509	Ukraine	48.753	30.206	214	UM	UM	UM	#0086A8	+	+	+	0.183
Schmidt	NS	1	UM	UM7	F	5	30	80	80	63.3333333333333	0.579639740363704	1.10714871779409	1.10714871779409	0.92036456131415	Ukraine	48.753	30.206	214	UM	UM	UM	#0086A8	+	+	+	0.183
Schmidt	NS	1	UM	UM9	F	3	70	90	50	70	0.991156586431192	1.24904577239825	0.785398163397448	0.991156586431192	Ukraine	48.753	30.206	214	UM	UM	UM	#0086A8	-	-	-	0.183
Schmidt	NS	1	UM	UM9	F	4	40	100	20	53.3333333333333	0.684719203002283	1.5707963267949	0.463647609000806	0.818756237602561	Ukraine	48.753	30.206	214	UM	UM	UM	#0086A8	-	-	-	0.183
Schmidt	NS	1	UM	UM9	F	2	40	80	30	50	0.684719203002283	1.10714871779409	0.579639740363704	0.785398163397448	Ukraine	48.753	30.206	214	UM	UM	UM	#0086A8	-	-	-	0.183
Schmidt	NS	1	UM	UM9	F	5	50	80	20	50	0.785398163397448	1.10714871779409	0.463647609000806	0.785398163397448	Ukraine	48.753	30.206	214	UM	UM	UM	#0086A8	-	-	-	0.183
Schmidt	NS	1	UM	UM9	F	7	30	70	40	46.6666666666667	0.579639740363704	0.991156586431192	0.684719203002283	0.752040089192336	Ukraine	48.753	30.206	214	UM	UM	UM	#0086A8	-	-	-	0.183
Schmidt	NS	1	UM	UM9	F	1	40	70	20	43.3333333333333	0.684719203002283	0.991156586431192	0.463647609000806	0.718532368692478	Ukraine	48.753	30.206	214	UM	UM	UM	#0086A8	-	-	-	0.183
Schmidt	NS	1	UM	UM9	F	6	40	80	10	43.3333333333333	0.684719203002283	1.10714871779409	0.321750554396642	0.718532368692478	Ukraine	48.753	30.206	214	UM	UM	UM	#0086A8	-	-	-	0.183
Schmidt	NS	1	UM	UM9	F	10	40	80	10	43.3333333333333	0.684719203002283	1.10714871779409	0.321750554396642	0.718532368692478	Ukraine	48.753	30.206	214	UM	UM	UM	#0086A8	-	-	-	0.183
Schmidt	NS	1	UM	UM9	F	9	30	60	20	36.6666666666667	0.579639740363704	0.886077123792614	0.463647609000806	0.650431765480747	Ukraine	48.753	30.206	214	UM	UM	UM	#0086A8	-	-	-	0.183
Schmidt	NS	1	UM	UM9	F	8	30	60	10	33.3333333333333	0.579639740363704	0.886077123792614	0.321750554396642	0.615479708670387	Ukraine	48.753	30.206	214	UM	UM	UM	#0086A8	-	-	-	0.183
Schmidt	NS	1	VA	VA15	F	4	10	50	70	43.3333333333333	0.321750554396642	0.785398163397448	0.991156586431192	0.718532368692478	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.183
Schmidt	NS	1	VA	VA15	F	5	10	70	50	43.3333333333333	0.321750554396642	0.991156586431192	0.785398163397448	0.718532368692478	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.183
Schmidt	NS	1	VA	VA15	F	3	10	50	60	40	0.321750554396642	0.785398163397448	0.886077123792614	0.684719203002283	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.183
Schmidt	NS	1	VA	VA15	F	6	20	70	30	40	0.463647609000806	0.991156586431192	0.579639740363704	0.684719203002283	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.183
Schmidt	NS	1	VA	VA15	F	7	10	40	60	36.6666666666667	0.321750554396642	0.684719203002283	0.886077123792614	0.650431765480747	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.183
Schmidt	NS	1	VA	VA15	F	9	10	50	40	33.3333333333333	0.321750554396642	0.785398163397448	0.684719203002283	0.615479708670387	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.183
Schmidt	NS	1	VA	VA15	F	2	30	40	10	26.6666666666667	0.579639740363704	0.684719203002283	0.321750554396642	0.542639102249653	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.183
Schmidt	NS	1	VA	VA15	F	8	10	30	40	26.6666666666667	0.321750554396642	0.579639740363704	0.684719203002283	0.542639102249653	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.183
Schmidt	NS	1	VA	VA15	F	1	10	40	20	23.3333333333333	0.321750554396642	0.684719203002283	0.463647609000806	0.504130041125521	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.183
Schmidt	NS	1	VA	VA15	F	10	20	30	20	23.3333333333333	0.463647609000806	0.579639740363704	0.463647609000806	0.504130041125521	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.183
Schmidt	NS	1	VA	VA22	F	8	40	100	100	80	0.684719203002283	1.5707963267949	1.5707963267949	1.10714871779409	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.183
Schmidt	NS	1	VA	VA22	F	10	40	100	100	80	0.684719203002283	1.5707963267949	1.5707963267949	1.10714871779409	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.183
Schmidt	NS	1	VA	VA22	F	5	40	100	90	76.6666666666667	0.684719203002283	1.5707963267949	1.24904577239825	1.06666628566938	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.183
Schmidt	NS	1	VA	VA22	F	6	40	100	90	76.6666666666667	0.684719203002283	1.5707963267949	1.24904577239825	1.06666628566938	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.183
Schmidt	NS	1	VA	VA22	F	2	30	100	90	73.3333333333333	0.579639740363704	1.5707963267949	1.24904577239825	1.02815722454524	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.183
Schmidt	NS	1	VA	VA22	F	3	40	90	80	70	0.684719203002283	1.24904577239825	1.10714871779409	0.991156586431192	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.183
Schmidt	NS	1	VA	VA22	F	7	40	80	90	70	0.684719203002283	1.10714871779409	1.24904577239825	0.991156586431192	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.183
Schmidt	NS	1	VA	VA22	F	9	30	90	90	70	0.579639740363704	1.24904577239825	1.24904577239825	0.991156586431192	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.183
Schmidt	NS	1	VA	VA22	F	1	20	90	90	66.6666666666667	0.463647609000806	1.24904577239825	1.24904577239825	0.955316618124509	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.183
Schmidt	NS	1	VA	VA22	F	4	20	90	90	66.6666666666667	0.463647609000806	1.24904577239825	1.24904577239825	0.955316618124509	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.183
Schmidt	NS	1	VA	VA30	F	6	10	60	80	50	0.321750554396642	0.886077123792614	1.10714871779409	0.785398163397448	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.183
Schmidt	NS	1	VA	VA30	F	9	30	60	60	50	0.579639740363704	0.886077123792614	0.886077123792614	0.785398163397448	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.183
Schmidt	NS	1	VA	VA30	F	8	20	60	50	43.3333333333333	0.463647609000806	0.886077123792614	0.785398163397448	0.718532368692478	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.183
Schmidt	NS	1	VA	VA30	F	10	10	60	60	43.3333333333333	0.321750554396642	0.886077123792614	0.886077123792614	0.718532368692478	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.183
Schmidt	NS	1	VA	VA30	F	2	10	40	50	33.3333333333333	0.321750554396642	0.684719203002283	0.785398163397448	0.615479708670387	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.183
Schmidt	NS	1	VA	VA30	F	3	20	50	30	33.3333333333333	0.463647609000806	0.785398163397448	0.579639740363704	0.615479708670387	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.183
Schmidt	NS	1	VA	VA30	F	4	10	60	10	26.6666666666667	0.321750554396642	0.886077123792614	0.321750554396642	0.542639102249653	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.183
Schmidt	NS	1	VA	VA30	F	5	10	30	30	23.3333333333333	0.321750554396642	0.579639740363704	0.579639740363704	0.504130041125521	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.183
Schmidt	NS	1	VA	VA30	F	1	10	30	10	16.6666666666667	0.321750554396642	0.579639740363704	0.321750554396642	0.420534335283965	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.183
Schmidt	NS	1	VA	VA30	F	7	10	40	0	16.6666666666667	0.321750554396642	0.684719203002283	0	0.420534335283965	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.183
Schmidt	NS	1	VA	VA34	F	4	30	90	80	66.6666666666667	0.579639740363704	1.24904577239825	1.10714871779409	0.955316618124509	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.183
Schmidt	NS	1	VA	VA34	F	8	20	90	90	66.6666666666667	0.463647609000806	1.24904577239825	1.24904577239825	0.955316618124509	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.183
Schmidt	NS	1	VA	VA34	F	2	20	90	70	60	0.463647609000806	1.24904577239825	0.991156586431192	0.886077123792614	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.183
Schmidt	NS	1	VA	VA34	F	9	20	90	70	60	0.463647609000806	1.24904577239825	0.991156586431192	0.886077123792614	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.183
Schmidt	NS	1	VA	VA34	F	10	20	90	70	60	0.463647609000806	1.24904577239825	0.991156586431192	0.886077123792614	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.183
Schmidt	NS	1	VA	VA34	F	6	10	90	70	56.6666666666667	0.321750554396642	1.24904577239825	0.991156586431192	0.852263958102419	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.183
Schmidt	NS	1	VA	VA34	F	7	10	90	70	56.6666666666667	0.321750554396642	1.24904577239825	0.991156586431192	0.852263958102419	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.183
Schmidt	NS	1	VA	VA34	F	1	20	90	40	50	0.463647609000806	1.24904577239825	0.684719203002283	0.785398163397448	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.183
Schmidt	NS	1	VA	VA34	F	5	40	80	20	46.6666666666667	0.684719203002283	1.10714871779409	0.463647609000806	0.752040089192336	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.183
Schmidt	NS	1	VA	VA34	F	3	10	70	10	30	0.321750554396642	0.991156586431192	0.321750554396642	0.579639740363704	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.183
Schmidt	NS	1	VA	VA35	F	3	40	60	50	50	0.684719203002283	0.886077123792614	0.785398163397448	0.785398163397448	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.183
Schmidt	NS	1	VA	VA35	F	7	10	50	30	30	0.321750554396642	0.785398163397448	0.579639740363704	0.579639740363704	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.183
Schmidt	NS	1	VA	VA35	F	8	30	30	0	20	0.579639740363704	0.579639740363704	0	0.463647609000806	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.183
Schmidt	NS	1	VA	VA35	F	4	10	20	10	13.3333333333333	0.321750554396642	0.463647609000806	0.321750554396642	0.37379217483451	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.183
Schmidt	NS	1	VA	VA35	F	10	0	30	10	13.3333333333333	0	0.579639740363704	0.321750554396642	0.37379217483451	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.183
Schmidt	NS	1	VA	VA35	F	2	0	20	0	6.66666666666667	0	0.463647609000806	0	0.261157410903024	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.183
Schmidt	NS	1	VA	VA35	F	1	10	0	0	3.33333333333333	0.321750554396642	0	0	0.183604010278919	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.183
Schmidt	NS	1	VA	VA35	F	5	10	0	0	3.33333333333333	0.321750554396642	0	0	0.183604010278919	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.183
Schmidt	NS	1	VA	VA35	F	6	0	10	0	3.33333333333333	0	0.321750554396642	0	0.183604010278919	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.183
Schmidt	NS	1	VA	VA35	F	9	0	0	0	0	0	0	0	0	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.183
Schmidt	NS	1	VA	VA44	F	4	30	100	100	76.6666666666667	0.579639740363704	1.5707963267949	1.5707963267949	1.06666628566938	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.183
Schmidt	NS	1	VA	VA44	F	2	20	90	90	66.6666666666667	0.463647609000806	1.24904577239825	1.24904577239825	0.955316618124509	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.183
Schmidt	NS	1	VA	VA44	F	8	20	90	90	66.6666666666667	0.463647609000806	1.24904577239825	1.24904577239825	0.955316618124509	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.183
Schmidt	NS	1	VA	VA44	F	5	20	80	80	60	0.463647609000806	1.10714871779409	1.10714871779409	0.886077123792614	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.183
Schmidt	NS	1	VA	VA44	F	6	20	80	80	60	0.463647609000806	1.10714871779409	1.10714871779409	0.886077123792614	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.183
Schmidt	NS	1	VA	VA44	F	1	10	90	60	53.3333333333333	0.321750554396642	1.24904577239825	0.886077123792614	0.818756237602561	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.183
Schmidt	NS	1	VA	VA44	F	3	20	60	60	46.6666666666667	0.463647609000806	0.886077123792614	0.886077123792614	0.752040089192336	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.183
Schmidt	NS	1	VA	VA44	F	7	20	60	40	40	0.463647609000806	0.886077123792614	0.684719203002283	0.684719203002283	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.183
Schmidt	NS	1	VA	VA46	F	1	40	70	70	60	0.684719203002283	0.991156586431192	0.991156586431192	0.886077123792614	Russia	57.979	33.244	217	VA	VA	VA	#095888	+	+	+	0.183
