Supervisor.PI,Diet,Batch,Population,Line,ReplicateVialOld,ReplicateVial,ProportionEggtoAdultSurvival,Country,Latitude,Longitude,Altitude
Zwaan,NS,1,KA,KA13,3,Zwaan_1_KA13_3,0.65,Denmark,55.945,10.213,15
Zwaan,NS,1,KA,KA2,1,Zwaan_1_KA2_1,0.83,Denmark,55.945,10.213,15
Zwaan,NS,1,KA,KA2,2,Zwaan_1_KA2_2,0.85,Denmark,55.945,10.213,15
Zwaan,NS,1,KA,KA2,3,Zwaan_1_KA2_3,0.85,Denmark,55.945,10.213,15
Zwaan,NS,1,KA,KA29,1,Zwaan_1_KA29_1,0.95,Denmark,55.945,10.213,15
Zwaan,NS,1,KA,KA29,2,Zwaan_1_KA29_2,0.88,Denmark,55.945,10.213,15
Zwaan,NS,1,KA,KA3,1,Zwaan_1_KA3_1,0.6,Denmark,55.945,10.213,15
Zwaan,NS,1,KA,KA3,2,Zwaan_1_KA3_2,0.5,Denmark,55.945,10.213,15
Zwaan,NS,1,KA,KA3,3,Zwaan_1_KA3_3,0.68,Denmark,55.945,10.213,15
Zwaan,NS,1,KA,KA5,1,Zwaan_1_KA5_1,0.83,Denmark,55.945,10.213,15
Zwaan,NS,1,KA,KA5,2,Zwaan_1_KA5_2,0.78,Denmark,55.945,10.213,15
Zwaan,NS,1,KA,KA5,3,Zwaan_1_KA5_3,0.8,Denmark,55.945,10.213,15
Zwaan,NS,1,KA,KA6,1,Zwaan_1_KA6_1,0.85,Denmark,55.945,10.213,15
Zwaan,NS,1,KA,KA6,2,Zwaan_1_KA6_2,0.78,Denmark,55.945,10.213,15
Zwaan,NS,1,KA,KA6,3,Zwaan_1_KA6_3,0.78,Denmark,55.945,10.213,15
Zwaan,NS,1,KA,KA7,1,Zwaan_1_KA7_1,0.95,Denmark,55.945,10.213,15
Zwaan,NS,1,KA,KA7,2,Zwaan_1_KA7_2,0.63,Denmark,55.945,10.213,15
Zwaan,NS,1,KA,KA9,1,Zwaan_1_KA9_1,0.88,Denmark,55.945,10.213,15
Zwaan,NS,1,KA,KA9,2,Zwaan_1_KA9_2,0.83,Denmark,55.945,10.213,15
Zwaan,NS,1,KA,KA9,3,Zwaan_1_KA9_3,0.8,Denmark,55.945,10.213,15
Zwaan,NS,1,MA,MA12,1,Zwaan_1_MA12_1,0.78,Austria,48.375,15.56,572
Zwaan,NS,1,MA,MA12,2,Zwaan_1_MA12_2,0.75,Austria,48.375,15.56,572
Zwaan,NS,1,MA,MA12,3,Zwaan_1_MA12_3,0.3,Austria,48.375,15.56,572
Zwaan,NS,1,MA,MA13,1,Zwaan_1_MA13_1,0.65,Austria,48.375,15.56,572
Zwaan,NS,1,MA,MA13,2,Zwaan_1_MA13_2,0.48,Austria,48.375,15.56,572
Zwaan,NS,1,MA,MA13,3,Zwaan_1_MA13_3,0.78,Austria,48.375,15.56,572
Zwaan,NS,1,MA,MA16,1,Zwaan_1_MA16_1,0.8,Austria,48.375,15.56,572
Zwaan,NS,1,MA,MA16,2,Zwaan_1_MA16_2,0.45,Austria,48.375,15.56,572
Zwaan,NS,1,MA,MA16,3,Zwaan_1_MA16_3,0.68,Austria,48.375,15.56,572
Zwaan,NS,1,MA,MA18,1,Zwaan_1_MA18_1,0.63,Austria,48.375,15.56,572
Zwaan,NS,1,MA,MA18,2,Zwaan_1_MA18_2,0.78,Austria,48.375,15.56,572
Zwaan,NS,1,MA,MA18,3,Zwaan_1_MA18_3,0.73,Austria,48.375,15.56,572
Zwaan,NS,1,MA,MA19,1,Zwaan_1_MA19_1,0.83,Austria,48.375,15.56,572
Zwaan,NS,1,MA,MA19,2,Zwaan_1_MA19_2,0.75,Austria,48.375,15.56,572
Zwaan,NS,1,MA,MA19,3,Zwaan_1_MA19_3,0.8,Austria,48.375,15.56,572
Zwaan,NS,1,MA,MA3,1,Zwaan_1_MA3_1,0.8,Austria,48.375,15.56,572
Zwaan,NS,1,MA,MA3,2,Zwaan_1_MA3_2,0.68,Austria,48.375,15.56,572
Zwaan,NS,1,MA,MA3,3,Zwaan_1_MA3_3,0.8,Austria,48.375,15.56,572
Zwaan,NS,1,MA,MA32,1,Zwaan_1_MA32_1,0.85,Austria,48.375,15.56,572
Zwaan,NS,1,MA,MA32,2,Zwaan_1_MA32_2,0.88,Austria,48.375,15.56,572
Zwaan,NS,1,MA,MA32,3,Zwaan_1_MA32_3,0.78,Austria,48.375,15.56,572
Zwaan,NS,1,MA,MA33,1,Zwaan_1_MA33_1,0.68,Austria,48.375,15.56,572
Zwaan,NS,1,MA,MA33,2,Zwaan_1_MA33_2,0.43,Austria,48.375,15.56,572
Zwaan,NS,1,MA,MA33,3,Zwaan_1_MA33_3,1,Austria,48.375,15.56,572
Zwaan,NS,1,MA,MA5,2,Zwaan_1_MA5_2,0.68,Austria,48.375,15.56,572
Zwaan,NS,1,MA,MA5,3,Zwaan_1_MA5_3,0.75,Austria,48.375,15.56,572
Zwaan,NS,1,MA,MA6,1,Zwaan_1_MA6_1,0.43,Austria,48.375,15.56,572
Zwaan,NS,1,MA,MA6,2,Zwaan_1_MA6_2,0.35,Austria,48.375,15.56,572
Zwaan,NS,1,MA,MA6,3,Zwaan_1_MA6_3,0.25,Austria,48.375,15.56,572
Zwaan,NS,1,MA,MA7,2,Zwaan_1_MA7_2,0.83,Austria,48.375,15.56,572
Zwaan,NS,1,MA,MA7,3,Zwaan_1_MA7_3,0.95,Austria,48.375,15.56,572
Zwaan,NS,1,MA,MA9,2,Zwaan_1_MA9_2,0.83,Austria,48.375,15.56,572
Zwaan,NS,1,MA,MA9,3,Zwaan_1_MA9_3,0.73,Austria,48.375,15.56,572
Zwaan,NS,1,MU,MU1,1,Zwaan_1_MU1_1,0.65,Germany,48.18,11.61,520
Zwaan,NS,1,MU,MU1,2,Zwaan_1_MU1_2,0.58,Germany,48.18,11.61,520
Zwaan,NS,1,MU,MU1,3,Zwaan_1_MU1_3,0.58,Germany,48.18,11.61,520
Zwaan,NS,1,MU,MU10,1,Zwaan_1_MU10_1,0.9,Germany,48.18,11.61,520
Zwaan,NS,1,MU,MU10,2,Zwaan_1_MU10_2,0.9,Germany,48.18,11.61,520
Zwaan,NS,1,MU,MU10,3,Zwaan_1_MU10_3,0.83,Germany,48.18,11.61,520
Zwaan,NS,1,MU,MU2,1,Zwaan_1_MU2_1,0.9,Germany,48.18,11.61,520
Zwaan,NS,1,MU,MU2,2,Zwaan_1_MU2_2,0.9,Germany,48.18,11.61,520
Zwaan,NS,1,MU,MU2,3,Zwaan_1_MU2_3,0.83,Germany,48.18,11.61,520
Zwaan,NS,1,MU,MU20,1,Zwaan_1_MU20_1,0.73,Germany,48.18,11.61,520
Zwaan,NS,1,MU,MU20,2,Zwaan_1_MU20_2,0.78,Germany,48.18,11.61,520
Zwaan,NS,1,MU,MU20,3,Zwaan_1_MU20_3,0.73,Germany,48.18,11.61,520
Zwaan,NS,1,MU,MU3,1,Zwaan_1_MU3_1,0.8,Germany,48.18,11.61,520
Zwaan,NS,1,MU,MU3,2,Zwaan_1_MU3_2,0.75,Germany,48.18,11.61,520
Zwaan,NS,1,MU,MU3,3,Zwaan_1_MU3_3,0.43,Germany,48.18,11.61,520
Zwaan,NS,1,MU,MU4,1,Zwaan_1_MU4_1,0.78,Germany,48.18,11.61,520
Zwaan,NS,1,MU,MU4,2,Zwaan_1_MU4_2,0.88,Germany,48.18,11.61,520
Zwaan,NS,1,MU,MU4,3,Zwaan_1_MU4_3,0.88,Germany,48.18,11.61,520
Zwaan,NS,1,MU,MU5,1,Zwaan_1_MU5_1,0.8,Germany,48.18,11.61,520
Zwaan,NS,1,MU,MU5,2,Zwaan_1_MU5_2,0.78,Germany,48.18,11.61,520
Zwaan,NS,1,MU,MU5,3,Zwaan_1_MU5_3,0.73,Germany,48.18,11.61,520
Zwaan,NS,1,MU,MU6,1,Zwaan_1_MU6_1,0.33,Germany,48.18,11.61,520
Zwaan,NS,1,MU,MU6,2,Zwaan_1_MU6_2,0.45,Germany,48.18,11.61,520
Zwaan,NS,1,MU,MU6,3,Zwaan_1_MU6_3,0.43,Germany,48.18,11.61,520
Zwaan,NS,1,MU,MU7,1,Zwaan_1_MU7_1,0.2,Germany,48.18,11.61,520
Zwaan,NS,1,MU,MU7,2,Zwaan_1_MU7_2,0.6,Germany,48.18,11.61,520
Zwaan,NS,1,MU,MU7,3,Zwaan_1_MU7_3,0.95,Germany,48.18,11.61,520
Zwaan,NS,1,MU,MU8,1,Zwaan_1_MU8_1,0.63,Germany,48.18,11.61,520
Zwaan,NS,1,MU,MU8,2,Zwaan_1_MU8_2,0.83,Germany,48.18,11.61,520
Zwaan,NS,1,MU,MU8,3,Zwaan_1_MU8_3,0.58,Germany,48.18,11.61,520
Zwaan,NS,1,MU,MU9,1,Zwaan_1_MU9_1,0.83,Germany,48.18,11.61,520
Zwaan,NS,1,MU,MU9,2,Zwaan_1_MU9_2,0.85,Germany,48.18,11.61,520
Zwaan,NS,1,MU,MU9,3,Zwaan_1_MU9_3,0.8,Germany,48.18,11.61,520
Zwaan,NS,1,RE,RE1,1,Zwaan_1_RE1_1,0.63,Portugal,41.15,-8.41,175
Zwaan,NS,1,RE,RE1,2,Zwaan_1_RE1_2,0.58,Portugal,41.15,-8.41,175
Zwaan,NS,1,RE,RE1,3,Zwaan_1_RE1_3,0.63,Portugal,41.15,-8.41,175
Zwaan,NS,1,RE,RE10,1,Zwaan_1_RE10_1,1,Portugal,41.15,-8.41,175
Zwaan,NS,1,RE,RE10,2,Zwaan_1_RE10_2,0.85,Portugal,41.15,-8.41,175
Zwaan,NS,1,RE,RE10,3,Zwaan_1_RE10_3,0.93,Portugal,41.15,-8.41,175
Zwaan,NS,1,RE,RE11,1,Zwaan_1_RE11_1,0.5,Portugal,41.15,-8.41,175
Zwaan,NS,1,RE,RE11,2,Zwaan_1_RE11_2,0.45,Portugal,41.15,-8.41,175
Zwaan,NS,1,RE,RE11,3,Zwaan_1_RE11_3,0.98,Portugal,41.15,-8.41,175
Zwaan,NS,1,RE,RE18,1,Zwaan_1_RE18_1,0.75,Portugal,41.15,-8.41,175
Zwaan,NS,1,RE,RE18,2,Zwaan_1_RE18_2,0.83,Portugal,41.15,-8.41,175
Zwaan,NS,1,RE,RE18,3,Zwaan_1_RE18_3,0.75,Portugal,41.15,-8.41,175
Zwaan,NS,1,RE,RE2,1,Zwaan_1_RE2_1,0.9,Portugal,41.15,-8.41,175
Zwaan,NS,1,RE,RE2,2,Zwaan_1_RE2_2,0.83,Portugal,41.15,-8.41,175
Zwaan,NS,1,RE,RE2,3,Zwaan_1_RE2_3,0.88,Portugal,41.15,-8.41,175
Zwaan,NS,1,RE,RE3,1,Zwaan_1_RE3_1,0.33,Portugal,41.15,-8.41,175
Zwaan,NS,1,RE,RE3,2,Zwaan_1_RE3_2,0.53,Portugal,41.15,-8.41,175
Zwaan,NS,1,RE,RE3,3,Zwaan_1_RE3_3,0.43,Portugal,41.15,-8.41,175
Zwaan,NS,1,RE,RE4,1,Zwaan_1_RE4_1,0.68,Portugal,41.15,-8.41,175
Zwaan,NS,1,RE,RE4,2,Zwaan_1_RE4_2,0.95,Portugal,41.15,-8.41,175
Zwaan,NS,1,RE,RE4,3,Zwaan_1_RE4_3,0.78,Portugal,41.15,-8.41,175
Zwaan,NS,1,RE,RE5,1,Zwaan_1_RE5_1,0.6,Portugal,41.15,-8.41,175
Zwaan,NS,1,RE,RE5,2,Zwaan_1_RE5_2,0.6,Portugal,41.15,-8.41,175
Zwaan,NS,1,RE,RE5,3,Zwaan_1_RE5_3,0.58,Portugal,41.15,-8.41,175
Zwaan,NS,1,RE,RE6,1,Zwaan_1_RE6_1,0.05,Portugal,41.15,-8.41,175
Zwaan,NS,1,RE,RE6,2,Zwaan_1_RE6_2,0.7,Portugal,41.15,-8.41,175
Zwaan,NS,1,RE,RE6,3,Zwaan_1_RE6_3,0.65,Portugal,41.15,-8.41,175
Zwaan,NS,1,RE,RE7,1,Zwaan_1_RE7_1,0.6,Portugal,41.15,-8.41,175
Zwaan,NS,1,RE,RE7,2,Zwaan_1_RE7_2,0.73,Portugal,41.15,-8.41,175
Zwaan,NS,1,RE,RE7,3,Zwaan_1_RE7_3,0.7,Portugal,41.15,-8.41,175
Zwaan,NS,1,RE,RE8,1,Zwaan_1_RE8_1,0.55,Portugal,41.15,-8.41,175
Zwaan,NS,1,RE,RE8,2,Zwaan_1_RE8_2,0.58,Portugal,41.15,-8.41,175
Zwaan,NS,1,RE,RE8,3,Zwaan_1_RE8_3,0.73,Portugal,41.15,-8.41,175
Zwaan,NS,1,UM,UM13,1,Zwaan_1_UM13_1,0.58,Ukraine,48.753,30.206,214
Zwaan,NS,1,UM,UM13,2,Zwaan_1_UM13_2,0.9,Ukraine,48.753,30.206,214
Zwaan,NS,1,UM,UM13,3,Zwaan_1_UM13_3,0.65,Ukraine,48.753,30.206,214
Zwaan,NS,1,UM,UM17,1,Zwaan_1_UM17_1,0.63,Ukraine,48.753,30.206,214
Zwaan,NS,1,UM,UM17,2,Zwaan_1_UM17_2,0.45,Ukraine,48.753,30.206,214
Zwaan,NS,1,UM,UM17,3,Zwaan_1_UM17_3,0.68,Ukraine,48.753,30.206,214
Zwaan,NS,1,UM,UM18,1,Zwaan_1_UM18_1,0.83,Ukraine,48.753,30.206,214
Zwaan,NS,1,UM,UM18,2,Zwaan_1_UM18_2,0.65,Ukraine,48.753,30.206,214
Zwaan,NS,1,UM,UM18,3,Zwaan_1_UM18_3,0.95,Ukraine,48.753,30.206,214
Zwaan,NS,1,UM,UM2,1,Zwaan_1_UM2_1,0.73,Ukraine,48.753,30.206,214
Zwaan,NS,1,UM,UM2,2,Zwaan_1_UM2_2,0.8,Ukraine,48.753,30.206,214
Zwaan,NS,1,UM,UM2,3,Zwaan_1_UM2_3,0.73,Ukraine,48.753,30.206,214
Zwaan,NS,1,UM,UM29,1,Zwaan_1_UM29_1,0.93,Ukraine,48.753,30.206,214
Zwaan,NS,1,UM,UM29,3,Zwaan_1_UM29_3,0.63,Ukraine,48.753,30.206,214
Zwaan,NS,1,UM,UM4,1,Zwaan_1_UM4_1,0.68,Ukraine,48.753,30.206,214
Zwaan,NS,1,UM,UM4,2,Zwaan_1_UM4_2,0.28,Ukraine,48.753,30.206,214
Zwaan,NS,1,UM,UM4,3,Zwaan_1_UM4_3,0.73,Ukraine,48.753,30.206,214
Zwaan,NS,1,UM,UM5,1,Zwaan_1_UM5_1,0.85,Ukraine,48.753,30.206,214
Zwaan,NS,1,UM,UM5,2,Zwaan_1_UM5_2,0.93,Ukraine,48.753,30.206,214
Zwaan,NS,1,UM,UM6,1,Zwaan_1_UM6_1,0.8,Ukraine,48.753,30.206,214
Zwaan,NS,1,UM,UM6,2,Zwaan_1_UM6_2,0.93,Ukraine,48.753,30.206,214
Zwaan,NS,1,UM,UM6,3,Zwaan_1_UM6_3,0.88,Ukraine,48.753,30.206,214
Zwaan,NS,1,UM,UM7,1,Zwaan_1_UM7_1,0.75,Ukraine,48.753,30.206,214
Zwaan,NS,1,UM,UM7,2,Zwaan_1_UM7_2,0.63,Ukraine,48.753,30.206,214
Zwaan,NS,1,UM,UM7,3,Zwaan_1_UM7_3,0.75,Ukraine,48.753,30.206,214
Zwaan,NS,1,UM,UM8,1,Zwaan_1_UM8_1,0.75,Ukraine,48.753,30.206,214
Zwaan,NS,1,UM,UM8,2,Zwaan_1_UM8_2,0.8,Ukraine,48.753,30.206,214
Zwaan,NS,1,UM,UM8,3,Zwaan_1_UM8_3,0.78,Ukraine,48.753,30.206,214
Zwaan,NS,1,UM,UM9,1,Zwaan_1_UM9_1,0.8,Ukraine,48.753,30.206,214
Zwaan,NS,1,UM,UM9,2,Zwaan_1_UM9_2,0.75,Ukraine,48.753,30.206,214
Zwaan,NS,1,UM,UM9,3,Zwaan_1_UM9_3,1,Ukraine,48.753,30.206,214
Zwaan,NS,1,VA,VA1,1,Zwaan_1_VA1_1,0.73,Russia,57.979,33.244,217
Zwaan,NS,1,VA,VA1,2,Zwaan_1_VA1_2,0.73,Russia,57.979,33.244,217
Zwaan,NS,1,VA,VA1,3,Zwaan_1_VA1_3,0.78,Russia,57.979,33.244,217
Zwaan,NS,1,VA,VA11,2,Zwaan_1_VA11_2,0.7,Russia,57.979,33.244,217
Zwaan,NS,1,VA,VA11,3,Zwaan_1_VA11_3,0.93,Russia,57.979,33.244,217
Zwaan,NS,1,VA,VA15,1,Zwaan_1_VA15_1,0.5,Russia,57.979,33.244,217
Zwaan,NS,1,VA,VA15,2,Zwaan_1_VA15_2,0.43,Russia,57.979,33.244,217
Zwaan,NS,1,VA,VA15,3,Zwaan_1_VA15_3,0.53,Russia,57.979,33.244,217
Zwaan,NS,1,VA,VA18,1,Zwaan_1_VA18_1,0.98,Russia,57.979,33.244,217
Zwaan,NS,1,VA,VA18,2,Zwaan_1_VA18_2,0.68,Russia,57.979,33.244,217
Zwaan,NS,1,VA,VA18,3,Zwaan_1_VA18_3,0.8,Russia,57.979,33.244,217
Zwaan,NS,1,VA,VA22,1,Zwaan_1_VA22_1,0.78,Russia,57.979,33.244,217
Zwaan,NS,1,VA,VA22,2,Zwaan_1_VA22_2,0.78,Russia,57.979,33.244,217
Zwaan,NS,1,VA,VA22,3,Zwaan_1_VA22_3,0.78,Russia,57.979,33.244,217
Zwaan,NS,1,VA,VA26,1,Zwaan_1_VA26_1,0.6,Russia,57.979,33.244,217
Zwaan,NS,1,VA,VA26,2,Zwaan_1_VA26_2,0.55,Russia,57.979,33.244,217
Zwaan,NS,1,VA,VA26,3,Zwaan_1_VA26_3,0.7,Russia,57.979,33.244,217
Zwaan,NS,1,VA,VA30,2,Zwaan_1_VA30_2,0.88,Russia,57.979,33.244,217
Zwaan,NS,1,VA,VA30,3,Zwaan_1_VA30_3,0.78,Russia,57.979,33.244,217
Zwaan,NS,1,VA,VA34,1,Zwaan_1_VA34_1,1,Russia,57.979,33.244,217
Zwaan,NS,1,VA,VA34,2,Zwaan_1_VA34_2,0.88,Russia,57.979,33.244,217
Zwaan,NS,1,VA,VA34,3,Zwaan_1_VA34_3,0.83,Russia,57.979,33.244,217
Zwaan,NS,1,VA,VA6,1,Zwaan_1_VA6_1,0.45,Russia,57.979,33.244,217
Zwaan,NS,1,VA,VA6,2,Zwaan_1_VA6_2,0.6,Russia,57.979,33.244,217
Zwaan,NS,1,VA,VA6,3,Zwaan_1_VA6_3,0.65,Russia,57.979,33.244,217
Zwaan,NS,1,VA,VA71,1,Zwaan_1_VA71_1,0.73,Russia,57.979,33.244,217
Zwaan,NS,1,VA,VA71,2,Zwaan_1_VA71_2,0.7,Russia,57.979,33.244,217
Zwaan,NS,1,VA,VA71,3,Zwaan_1_VA71_3,0.8,Russia,57.979,33.244,217
Zwaan,NS,1,VA,VA9,1,Zwaan_1_VA9_1,0.93,Russia,57.979,33.244,217
Zwaan,NS,1,VA,VA9,2,Zwaan_1_VA9_2,0.9,Russia,57.979,33.244,217
Zwaan,NS,1,VA,VA9,3,Zwaan_1_VA9_3,0.83,Russia,57.979,33.244,217
Zwaan,NS,1,YE,YE11,1,Zwaan_1_YE11_1,0.4,Turkey,40.231,32.26,680
Zwaan,NS,1,YE,YE11,2,Zwaan_1_YE11_2,0.88,Turkey,40.231,32.26,680
Zwaan,NS,1,YE,YE11,3,Zwaan_1_YE11_3,0.2,Turkey,40.231,32.26,680
Zwaan,NS,1,YE,YE13,1,Zwaan_1_YE13_1,0.83,Turkey,40.231,32.26,680
Zwaan,NS,1,YE,YE13,2,Zwaan_1_YE13_2,0.65,Turkey,40.231,32.26,680
Zwaan,NS,1,YE,YE13,3,Zwaan_1_YE13_3,0.6,Turkey,40.231,32.26,680
Zwaan,NS,1,YE,YE14,1,Zwaan_1_YE14_1,0.7,Turkey,40.231,32.26,680
Zwaan,NS,1,YE,YE14,2,Zwaan_1_YE14_2,0.88,Turkey,40.231,32.26,680
Zwaan,NS,1,YE,YE14,3,Zwaan_1_YE14_3,0.68,Turkey,40.231,32.26,680
Zwaan,NS,1,YE,YE15,1,Zwaan_1_YE15_1,0.83,Turkey,40.231,32.26,680
Zwaan,NS,1,YE,YE15,2,Zwaan_1_YE15_2,0.78,Turkey,40.231,32.26,680
Zwaan,NS,1,YE,YE15,3,Zwaan_1_YE15_3,0.7,Turkey,40.231,32.26,680
Zwaan,NS,1,YE,YE19,1,Zwaan_1_YE19_1,0.7,Turkey,40.231,32.26,680
Zwaan,NS,1,YE,YE19,2,Zwaan_1_YE19_2,0.75,Turkey,40.231,32.26,680
Zwaan,NS,1,YE,YE19,3,Zwaan_1_YE19_3,0.68,Turkey,40.231,32.26,680
Zwaan,NS,1,YE,YE20,1,Zwaan_1_YE20_1,0.25,Turkey,40.231,32.26,680
Zwaan,NS,1,YE,YE20,2,Zwaan_1_YE20_2,0.25,Turkey,40.231,32.26,680
Zwaan,NS,1,YE,YE20,3,Zwaan_1_YE20_3,0.3,Turkey,40.231,32.26,680
Zwaan,NS,1,YE,YE21,1,Zwaan_1_YE21_1,0.33,Turkey,40.231,32.26,680
Zwaan,NS,1,YE,YE21,2,Zwaan_1_YE21_2,0.43,Turkey,40.231,32.26,680
Zwaan,NS,1,YE,YE21,3,Zwaan_1_YE21_3,0.23,Turkey,40.231,32.26,680
Zwaan,NS,1,YE,YE22,1,Zwaan_1_YE22_1,0.43,Turkey,40.231,32.26,680
Zwaan,NS,1,YE,YE22,2,Zwaan_1_YE22_2,0.33,Turkey,40.231,32.26,680
Zwaan,NS,1,YE,YE22,3,Zwaan_1_YE22_3,0.45,Turkey,40.231,32.26,680
Zwaan,NS,1,YE,YE23,1,Zwaan_1_YE23_1,0.35,Turkey,40.231,32.26,680
Zwaan,NS,1,YE,YE23,2,Zwaan_1_YE23_2,0.58,Turkey,40.231,32.26,680
Zwaan,NS,1,YE,YE23,3,Zwaan_1_YE23_3,0.65,Turkey,40.231,32.26,680
Zwaan,NS,1,YE,YE24,1,Zwaan_1_YE24_1,0.9,Turkey,40.231,32.26,680
Zwaan,NS,1,YE,YE24,2,Zwaan_1_YE24_2,0.93,Turkey,40.231,32.26,680
Zwaan,NS,1,YE,YE24,3,Zwaan_1_YE24_3,0.8,Turkey,40.231,32.26,680
Zwaan,NS,1,YE,YE80,1,Zwaan_1_YE80_1,0.43,Turkey,40.231,32.26,680
Zwaan,NS,1,YE,YE80,2,Zwaan_1_YE80_2,0.45,Turkey,40.231,32.26,680
Zwaan,NS,1,YE,YE80,3,Zwaan_1_YE80_3,0.53,Turkey,40.231,32.26,680
Zwaan,NS,2,AK,AK1,1,Zwaan_2_AK1_1,1,Finland,61.1,23.52,88
Zwaan,NS,2,AK,AK1,2,Zwaan_2_AK1_2,0.63,Finland,61.1,23.52,88
Zwaan,NS,2,AK,AK1,3,Zwaan_2_AK1_3,0.8,Finland,61.1,23.52,88
Zwaan,NS,2,AK,AK11,1,Zwaan_2_AK11_1,0.7,Finland,61.1,23.52,88
Zwaan,NS,2,AK,AK11,2,Zwaan_2_AK11_2,0.65,Finland,61.1,23.52,88
Zwaan,NS,2,AK,AK11,3,Zwaan_2_AK11_3,0.8,Finland,61.1,23.52,88
Zwaan,NS,2,AK,AK12,1,Zwaan_2_AK12_1,0.65,Finland,61.1,23.52,88
Zwaan,NS,2,AK,AK12,2,Zwaan_2_AK12_2,0.73,Finland,61.1,23.52,88
Zwaan,NS,2,AK,AK12,3,Zwaan_2_AK12_3,0.83,Finland,61.1,23.52,88
Zwaan,NS,2,AK,AK13,1,Zwaan_2_AK13_1,0.83,Finland,61.1,23.52,88
Zwaan,NS,2,AK,AK13,2,Zwaan_2_AK13_2,0.55,Finland,61.1,23.52,88
Zwaan,NS,2,AK,AK13,3,Zwaan_2_AK13_3,0.75,Finland,61.1,23.52,88
Zwaan,NS,2,AK,AK14,1,Zwaan_2_AK14_1,0.78,Finland,61.1,23.52,88
Zwaan,NS,2,AK,AK14,2,Zwaan_2_AK14_2,0.58,Finland,61.1,23.52,88
Zwaan,NS,2,AK,AK14,3,Zwaan_2_AK14_3,0.93,Finland,61.1,23.52,88
Zwaan,NS,2,AK,AK15,1,Zwaan_2_AK15_1,0.63,Finland,61.1,23.52,88
Zwaan,NS,2,AK,AK15,2,Zwaan_2_AK15_2,0.78,Finland,61.1,23.52,88
Zwaan,NS,2,AK,AK15,3,Zwaan_2_AK15_3,0.9,Finland,61.1,23.52,88
Zwaan,NS,2,AK,AK16,1,Zwaan_2_AK16_1,0.93,Finland,61.1,23.52,88
Zwaan,NS,2,AK,AK16,2,Zwaan_2_AK16_2,0.95,Finland,61.1,23.52,88
Zwaan,NS,2,AK,AK16,3,Zwaan_2_AK16_3,0.95,Finland,61.1,23.52,88
Zwaan,NS,2,AK,AK17,1,Zwaan_2_AK17_1,0.85,Finland,61.1,23.52,88
Zwaan,NS,2,AK,AK17,2,Zwaan_2_AK17_2,0.85,Finland,61.1,23.52,88
Zwaan,NS,2,AK,AK17,3,Zwaan_2_AK17_3,0.7,Finland,61.1,23.52,88
Zwaan,NS,2,AK,AK18,1,Zwaan_2_AK18_1,0.53,Finland,61.1,23.52,88
Zwaan,NS,2,AK,AK18,2,Zwaan_2_AK18_2,0.48,Finland,61.1,23.52,88
Zwaan,NS,2,AK,AK18,3,Zwaan_2_AK18_3,0.75,Finland,61.1,23.52,88
Zwaan,NS,2,AK,AK2,1,Zwaan_2_AK2_1,0.75,Finland,61.1,23.52,88
Zwaan,NS,2,AK,AK2,2,Zwaan_2_AK2_2,0.48,Finland,61.1,23.52,88
Zwaan,NS,2,AK,AK2,3,Zwaan_2_AK2_3,0.78,Finland,61.1,23.52,88
Zwaan,NS,2,AK,AK20,1,Zwaan_2_AK20_1,0.7,Finland,61.1,23.52,88
Zwaan,NS,2,AK,AK20,2,Zwaan_2_AK20_2,0.93,Finland,61.1,23.52,88
Zwaan,NS,2,AK,AK20,3,Zwaan_2_AK20_3,0.93,Finland,61.1,23.52,88
Zwaan,NS,2,GI,GI1,1,Zwaan_2_GI1_1,0.7,Spain,41.618,0.62,173
Zwaan,NS,2,GI,GI1,2,Zwaan_2_GI1_2,0.55,Spain,41.618,0.62,173
Zwaan,NS,2,GI,GI1,3,Zwaan_2_GI1_3,0.73,Spain,41.618,0.62,173
Zwaan,NS,2,GI,GI11,1,Zwaan_2_GI11_1,0.65,Spain,41.618,0.62,173
Zwaan,NS,2,GI,GI11,2,Zwaan_2_GI11_2,0.65,Spain,41.618,0.62,173
Zwaan,NS,2,GI,GI11,3,Zwaan_2_GI11_3,0.85,Spain,41.618,0.62,173
Zwaan,NS,2,GI,GI12,1,Zwaan_2_GI12_1,0.58,Spain,41.618,0.62,173
Zwaan,NS,2,GI,GI12,2,Zwaan_2_GI12_2,0.65,Spain,41.618,0.62,173
Zwaan,NS,2,GI,GI13,1,Zwaan_2_GI13_1,0.63,Spain,41.618,0.62,173
Zwaan,NS,2,GI,GI13,2,Zwaan_2_GI13_2,0.83,Spain,41.618,0.62,173
Zwaan,NS,2,GI,GI13,3,Zwaan_2_GI13_3,0.8,Spain,41.618,0.62,173
Zwaan,NS,2,GI,GI14,1,Zwaan_2_GI14_1,0.58,Spain,41.618,0.62,173
Zwaan,NS,2,GI,GI14,2,Zwaan_2_GI14_2,0.68,Spain,41.618,0.62,173
Zwaan,NS,2,GI,GI14,3,Zwaan_2_GI14_3,0.63,Spain,41.618,0.62,173
Zwaan,NS,2,GI,GI2,1,Zwaan_2_GI2_1,0.73,Spain,41.618,0.62,173
Zwaan,NS,2,GI,GI2,2,Zwaan_2_GI2_2,0.85,Spain,41.618,0.62,173
Zwaan,NS,2,GI,GI2,3,Zwaan_2_GI2_3,0.63,Spain,41.618,0.62,173
