Supervisor.PI,Diet,Batch,Population,Line,Sex,Individual,AreaT4,AreaT5,AreaT6,PercT4,PercT5,PercT6,TotalArea,TotalBlack,TotalPerc,Orientation
Abbott,NS,1,YE,YE24,F,4,15301,14795,11573,9.398,13.309,32.584,41669,7178.00085,17.22623737,OK
Abbott,NS,1,YE,YE24,F,5,15260,15239,13461,11.606,7.081,17.866,43960,5255.09145,11.95425717,OK
Abbott,NS,1,YE,YE24,F,6,17414,17654,15704,12.341,13.068,39.716,50772,10693.0871,21.06099248,OK
Abbott,NS,1,YE,YE24,F,7,14962,14042,11966,13.514,13.517,1.981,40970,4157.06828,10.14661528,OK
Abbott,NS,1,YE,YE24,F,8,21504,22183,15417,17.429,15.796,24.058,59104,10960.9807,18.54524347,OK
Abbott,NS,1,YE,YE24,F,9,18646,18264,15323,10.603,11.728,23.096,52233,7658.03738,14.66130105,OK
Abbott,NS,1,YE,YE24,F,10,21162,21054,17320,14.346,15.275,15.906,59536,9006.81822,15.12835632,OK
Abbott,NS,1,YE,YE24,F,11,16305,17805,16084,15.915,15.029,33.804,50194,10707.88956,21.33300705,OK
Abbott,NS,1,YE,YE24,F,12,18566,17773,12936,11.693,12.902,28.084,49275,8096.94108,16.43214831,OK
Abbott,NS,1,YE,YE24,F,13,20235,19277,13650,10.116,12.549,29.245,53162,8457.98583,15.90983377,OK
Abbott,NS,1,YE,YE26,F,1,19840,21264,15037,11.154,12.721,26.614,56141,8919.89422,15.88837787,OK
Abbott,NS,1,YE,YE26,F,2,20826,19253,15408,9.234,11.39,17.738,55487,6849.06058,12.34354097,OK
Abbott,NS,1,YE,YE26,F,3,19858,19196,16861,15.601,13.378,12.864,55915,7835.0865,14.01249486,OK
Abbott,NS,1,YE,YE26,F,4,22667,19287,12659,11.488,13.408,33.834,54613,9473.03198,17.34574548,OK
Abbott,NS,1,YE,YE26,F,5,27866,25484,21161,14.085,15.108,37.215,74511,15650.11497,21.0037645,OK
Abbott,NS,1,YE,YE26,F,6,22200,23137,23684,11.559,10.84,21.905,69021,10262.129,14.86812564,OK
Abbott,NS,1,YE,YE26,F,7,22774,22050,17194,9.045,13.17,26.189,62018,9466.82996,15.26464891,OK
Abbott,NS,1,YE,YE26,F,8,23124,24934,20073,9.566,13.644,16.948,68131,9016.00884,13.23334288,OK
Abbott,NS,1,YE,YE26,F,9,23095,25043,22098,10.002,15.637,29.36,70236,12713.90861,18.101698,OK
Abbott,NS,1,YE,YE26,F,10,18915,20628,17309,7.01,9.046,28.488,56852,8122.9383,14.28786727,OK
Abbott,NS,1,YE,YE26,F,11,19508,17701,14133,9.642,9.491,34.423,51342,8425.96586,16.41144844,OK
Abbott,NS,1,YE,YE27,F,1,29123,31008,22709,11.242,20.972,42.296,82840,19382.00406,23.39691461,OK
Abbott,NS,1,YE,YE27,F,2,19508,20028,15471,6.172,9.931,18.557,55007,6063.96791,11.02399315,OK
Abbott,NS,1,YE,YE27,F,3,24806,22609,17140,14.412,18.864,33.232,64555,13535.96728,20.96811599,OK
Abbott,NS,1,YE,YE27,F,4,21458,24169,20846,14.591,12.628,29.598,66473,12352.99718,18.58348078,OK
Abbott,NS,1,YE,YE27,F,5,16758,17380,13503,9.166,7.123,17.84,47641,5182.95088,10.87918155,Turned
Abbott,NS,1,YE,YE27,F,6,21919,23038,17022,14.69,21.751,44.607,61979,15823.90002,25.53106701,OK
Abbott,NS,1,YE,YE27,F,7,25870,24390,20430,10.104,18.352,45.223,70690,16329.0165,23.09947164,OK
Abbott,NS,1,YE,YE27,F,8,24909,24352,15698,16.994,16.385,19.633,64959,11305.099,17.40343755,OK
Abbott,NS,1,YE,YE27,F,9,19856,19606,13559,9.262,15.653,27.067,53021,8578.00443,16.17850367,OK
Abbott,NS,1,YE,YE27,F,10,19963,26757,23546,17.978,20.413,37.25,70266,17821.73955,25.36324759,OK
Abbott,NS,1,YE,YE27,F,11,26643,27435,18131,19.431,24.841,35.475,72209,18424.10193,25.51496618,OK
Abbott,NS,1,YE,YE27,F,12,20709,22481,21476,11.913,9.07,21.55,64666,9134.16787,14.12514748,OK
Abbott,NS,1,YE,YE33,F,1,24873,23617,22600,23.909,19.677,32.907,71090,18030.98466,25.363602,OK
Abbott,NS,1,YE,YE33,F,2,19369,15319,15223,15.009,15.334,27.879,49911,9500.12884,19.03413845,Turned
Abbott,NS,1,YE,YE33,F,3,25484,23456,20456,13.44,13.101,21.686,69396,10934.10832,15.75610744,OK
Abbott,NS,1,YE,YE33,F,4,17806,16670,12835,15.09,16.509,23.163,47311,8411.94675,17.78010769,Turned
Abbott,NS,1,YE,YE33,F,5,18731,18238,16295,13.187,9.239,2.179,53264,4510.13384,8.467508711,OK
Abbott,NS,1,YE,YE33,F,6,20817,17004,15820,13.965,10.786,27.946,53641,9162.20269,17.08059635,OK
Abbott,NS,1,YE,YE33,F,7,12441,14034,11528,14.107,12.334,15.311,38003,5251.05751,13.81748154,Turned
Abbott,NS,1,YE,YE33,F,8,19251,19456,19318,11.189,11.919,22.068,58025,8736.05127,15.05566785,OK
Abbott,NS,1,YE,YE33,F,9,19079,23408,18988,17.386,18.28,34.501,61475,14147.10722,23.01278116,OK
Abbott,NS,1,YE,YE33,F,10,15876,15855,12641,11.716,11.038,22.126,44372,6407.05472,14.43940936,OK
Abbott,NS,1,YE,YE33,F,11,22440,21286,15646,14.176,15.621,31.88,59372,11494.12526,19.35950492,OK
Abbott,NS,1,YE,YE33,F,12,17773,17930,15967,12.215,10.061,2.662,51670,4399.95079,8.515484401,OK
Abbott,NS,1,YE,YE40,F,1,23612,27692,21915,16.898,14.842,39.466,73219,16748.9763,22.87517762,OK
Abbott,NS,1,YE,YE40,F,2,19822,18802,18184,7.325,7.989,25.709,56808,7628.97784,13.42940755,OK
Abbott,NS,1,YE,YE40,F,3,22130,22766,18241,11.695,15.809,51.79,63137,15634.19434,24.76233324,OK
Abbott,NS,1,YE,YE40,F,4,17346,17061,14234,14.58,19.553,35.127,48641,10864.96131,22.33704346,OK
Abbott,NS,1,YE,YE40,F,5,17068,19022,16195,13.3,17.085,34.863,52285,11166.01555,21.35605919,OK
Abbott,NS,1,YE,YE40,F,6,20081,23954,21141,9.586,15.793,43.309,65176,14863.97557,22.80590335,OK
Abbott,NS,1,YE,YE40,F,7,18665,19773,17435,7.458,7.49,20.298,55873,6411.9897,11.47600755,OK
Abbott,NS,1,YE,YE40,F,8,21281,21975,18496,11.654,11.549,29.136,61752,10406.97505,16.85285505,OK
Abbott,NS,1,YE,YE40,F,9,20415,22890,22611,10.032,10.987,21.414,65916,9404.87664,14.26797233,OK
Abbott,NS,1,YE,YE40,F,10,24617,26658,24540,12.617,18.028,40.795,75815,17922.92413,23.64034047,OK
Abbott,NS,1,YE,YE40,F,11,19757,23114,17809,16.622,22.177,51.676,60680,17612.97916,29.02600389,OK
Abbott,NS,1,YE,YE40,F,12,23444,22326,15522,9.243,8.573,21.73,61292,7453.8675,12.16124046,OK
Abbott,NS,1,YE,YE41,F,1,16547,18288,14664,17.109,17.438,36.463,49499,11367.02199,22.96414471,OK
Abbott,NS,1,YE,YE41,F,2,18204,17863,13642,17.76,22.594,24.131,49709,10560.94764,21.24554435,OK
Abbott,NS,1,YE,YE41,F,3,16052,16936,15514,29.928,25.72,47.415,48502,16515.94486,34.05209035,OK
Abbott,NS,1,YE,YE41,F,4,22319,21621,18740,17.098,17.543,22.236,62680,11776.10105,18.78765324,OK
Abbott,NS,1,YE,YE41,F,5,15155,16668,15751,14.068,9.155,8.368,47574,4976.00448,10.4595041,OK
Abbott,NS,1,YE,YE41,F,6,16228,16718,13914,2.693,6,33.125,46860,6049.11254,12.90890427,OK
Abbott,NS,1,YE,YE41,F,7,17532,18567,12512,13.09,18.07,30.659,48611,9486.04978,19.51420415,OK
Abbott,NS,1,YE,YE41,F,8,20731,20672,14766,15.238,11.523,29.649,56169,9918.99568,17.65919934,OK
Abbott,NS,1,YE,YE41,F,9,17539,17840,14403,18.924,19.417,29.424,49782,11021.01188,22.13854783,OK
Abbott,NS,1,YE,YE41,F,10,18731,17489,14539,16.668,14.432,6.974,50759,6660.04542,13.12091535,OK
Abbott,NS,1,YE,YE41,F,11,14536,16249,15012,11.048,11.896,5.522,45797,4367.88096,9.537482717,OK
Abbott,NS,1,YE,YE48,F,1,17251,17027,13915,17.17,28.925,54.768,48193,15508.02365,32.17899622,OK
Abbott,NS,1,YE,YE48,F,2,26659,26297,18744,22.758,25.125,56.354,71700,23237.17023,32.40888456,OK
Abbott,NS,1,YE,YE48,F,3,14474,14316,11716,21.452,21.514,62.675,40506,13527.90972,33.39729847,Turned
Abbott,NS,1,YE,YE48,F,4,15429,16174,14650,11.738,8.792,13.386,46253,5194.1231,11.22980801,OK
Abbott,NS,1,YE,YE48,F,5,18656,20036,16082,26.592,43.671,77.204,54774,26126.87236,47.69940548,OK
Abbott,NS,1,YE,YE48,F,6,20341,23591,20686,17.934,19.045,41.84,64618,16795.88329,25.99257682,OK
Abbott,NS,1,YE,YE48,F,7,26572,28426,24262,17.131,23.296,56.187,79260,24806.26022,31.29732554,OK
Abbott,NS,1,YE,YE48,F,8,23745,24645,21367,22.611,37.383,58.857,69757,27157.99749,38.93228994,OK
Abbott,NS,1,YE,YE48,F,9,19970,22496,19032,27.666,25.449,39.071,61498,18685.89996,30.38456529,OK
Abbott,NS,1,YE,YE48,F,10,18398,19938,16150,8.626,9.615,35.889,54486,9300.12368,17.06883177,OK
Abbott,NS,1,YE,YE48,F,11,21883,23683,17742,19.577,24.942,52.226,63308,19456.98569,30.73384989,OK
Abbott,NS,1,YE,YE49,F,1,18233,18910,15677,20.408,24.03,43.835,52820,15137.07659,28.65785042,OK
Abbott,NS,1,YE,YE49,F,2,21821,20740,15503,10.93,10.993,23.002,58064,8230.98356,14.1757088,OK
Abbott,NS,1,YE,YE49,F,3,19616,19940,17349,8.085,11.103,30.872,56905,9155.87508,16.089755,OK
Abbott,NS,1,YE,YE49,F,4,28868,28437,20920,19.031,27.088,56.864,78225,25092.83244,32.07776598,OK
Abbott,NS,1,YE,YE49,F,5,25449,23957,20502,15.592,21.818,42.05,69908,17816.03734,25.48497645,OK
Abbott,NS,1,YE,YE49,F,6,14267,15631,13855,9.14,11.484,19.877,43753,5853.02619,13.37742827,Turned
Abbott,NS,1,YE,YE49,F,7,22137,22900,20159,18.074,15.424,34.342,65196,14456.14116,22.17335597,OK
Abbott,NS,1,YE,YE49,F,8,24649,26063,20191,7.44,19.307,46.744,70903,16303.95005,22.99472526,OK
Abbott,NS,1,YE,YE49,F,9,23802,26156,21166,11.898,19.529,49.003,71124,18311.94218,25.74650214,OK
Abbott,NS,1,YE,YE49,F,10,25551,27116,19616,14.129,14.405,25.51,72283,12520.20219,17.32108821,OK
Abbott,NS,1,YE,YE49,F,11,21670,24066,21324,11.994,14.007,27.804,67060,11898.94938,17.74373603,OK
Abbott,NS,1,YE,YE49,F,12,19101,21934,21077,15.408,21.92,27.248,62112,13494.07584,21.72539258,OK
Abbott,NS,1,YE,YE51,F,1,22629,22396,16361,27.054,19.169,9.455,61386,11962.07145,19.48664427,OK
Abbott,NS,1,YE,YE51,F,2,19328,18637,14473,11.056,12.824,25.53,52438,8221.86946,15.67922015,OK
Abbott,NS,1,YE,YE51,F,3,21885,23136,17955,9.312,15.802,6.984,62976,6947.85912,11.03255069,OK
Abbott,NS,1,YE,YE51,F,4,26294,26759,20183,14.315,32.471,6.501,73236,13764.99782,18.79539819,OK
Abbott,NS,1,YE,YE51,F,5,22341,20641,17893,8.321,10.654,23.959,60875,8345.07062,13.7085349,OK
Abbott,NS,1,YE,YE51,F,6,19987,22067,20434,12.063,8.325,2.026,62488,4662.1024,7.460796313,OK
Abbott,NS,1,YE,YE51,F,7,25483,23009,17424,10.591,9.548,0.304,65916,4948.77281,7.507695871,OK
Abbott,NS,1,YE,YE51,F,8,20530,18336,14747,12.577,9.037,13.623,53613,6248.06623,11.65401345,Turned
Abbott,NS,1,YE,YE51,F,9,31918,31856,24959,19.102,17.306,12.076,88733,14624.02456,16.48093106,OK
Abbott,NS,1,YE,YE51,F,10,25152,23694,19935,13.665,12.172,4.51,68781,7220.12298,10.49726375,OK
Abbott,NS,1,YE,YE51,F,11,31366,27401,23176,20.35,18.616,8.379,81943,13425.8682,16.38439916,OK
Abbott,NS,1,YE,YE69,F,1,20038,21867,16334,11.857,11.058,22.505,58239,8469.92522,14.54339055,OK
Abbott,NS,1,YE,YE69,F,2,17413,17188,15738,12.462,13.864,27.348,50339,8856.98062,17.59466938,OK
Abbott,NS,1,YE,YE69,F,3,23906,21027,19671,13.013,22.937,46.017,64604,16985.85484,26.29226494,OK
Abbott,NS,1,YE,YE69,F,4,32091,30938,22110,21.227,20.981,29.928,85139,19920.13915,23.39719653,OK
Abbott,NS,1,YE,YE69,F,5,21698,22393,20002,14.384,19.533,49.155,64093,17327.04811,27.03422856,OK
Abbott,NS,1,YE,YE69,F,6,19448,19415,17888,14.48,19.114,32.771,56751,12389.12998,21.83068136,OK
Abbott,NS,1,YE,YE69,F,7,16136,17120,15362,11.787,17.722,39.305,48618,10973.99082,22.57186807,Turned
Abbott,NS,1,YE,YE69,F,8,17089,17233,14305,9.784,12.116,32.471,48627,8404.91459,17.28446046,OK
Abbott,NS,1,YE,YE69,F,9,15302,19159,16926,5.659,4.776,26.043,51387,6189.0122,12.0439259,Turned
Abbott,NS,1,YE,YE69,F,10,23016,25533,18529,9.211,11.319,22.187,67078,9121.11326,13.59777164,OK
Abbott,NS,1,YE,YE69,F,11,15728,15508,14165,8.316,6.79,12.933,45401,4192.89313,9.235244003,Turned
Abbott,NS,1,YE,YE69,F,12,26497,27289,23835,11.756,17.985,38.339,77621,17161.01462,22.10872653,OK
Abbott,NS,1,YE,YE80,F,1,21360,21764,18981,30.866,28.804,46.736,62105,21732.84032,34.99370473,OK
Abbott,NS,1,YE,YE80,F,2,18720,19159,17261,14.605,19.26,59.556,55140,16704.04056,30.29387116,OK
Abbott,NS,1,YE,YE80,F,3,25481,24359,17609,19.842,18.26,47.862,67449,17931.913,26.58588415,OK
Abbott,NS,1,YE,YE80,F,4,26515,27422,21137,13.14,18.802,42.986,75074,17725.90626,23.61124525,OK
Abbott,NS,1,YE,YE80,F,5,17997,18395,18186,19.57,25.056,44.397,54578,16205.10252,29.69163861,OK
Abbott,NS,1,YE,YE80,F,6,20521,22331,18889,11.315,16.761,37.752,61741,13195.82534,21.37287271,OK
Abbott,NS,1,YE,YE80,F,7,19324,19856,13547,9.869,17.325,48.025,52727,11853.08431,22.48010376,OK
Abbott,NS,1,YE,YE80,F,8,20277,19112,17019,10.026,17.157,41.236,56408,12329.9727,21.85855322,OK
Abbott,NS,1,YE,YE80,F,9,19149,20316,17653,23.176,25.463,54.144,57118,19169.07564,33.56048118,OK
Abbott,NS,1,YE,YE80,F,10,25262,25853,20737,25.315,24.775,41.626,71852,21432.13967,29.82817412,OK
Abbott,NS,1,YE,YE80,F,11,18114,17828,14780,12.94,12.952,35.149,50722,9848.05636,19.4157493,OK
Abbott,NS,1,YE,YE80,F,12,23674,27829,23963,25.602,18.143,24.797,75466,17052.13806,22.59578891,OK
Abbott,NS,1,AK,AK1,F,1,53971,58311,40950,10.152,21.48,39.358,153232,34121.43972,22.26782899,Turned
Abbott,NS,1,AK,AK1,F,2,47451,43803,31362,13.635,18.101,41.547,122616,27428.69502,22.36958881,OK
Abbott,NS,1,AK,AK1,F,3,47756,50398,40449,3.512,16.374,44.098,138603,27766.55926,20.03315892,OK
Abbott,NS,1,AK,AK1,F,4,44765,44517,38015,13.352,19.053,60.713,127297,37538.89376,29.48922108,OK
Abbott,NS,1,AK,AK1,F,5,52392,59720,45004,9.834,16.462,48.087,157116,36624.40916,23.31042616,Turned
Abbott,NS,1,AK,AK1,F,6,48237,47298,33894,14.41,19.637,47.333,129429,32281.90698,24.94178815,OK
Abbott,NS,1,AK,AK1,F,7,54482,56888,42846,9.928,17.309,36.199,154216,30765.54042,19.94964233,OK
Abbott,NS,1,AK,AK1,F,8,46507,51928,44428,8.594,18.514,41.12,142863,31879.5551,22.31477366,OK
Abbott,NS,1,AK,AK1,F,9,47556,47634,32330,8.195,12.533,31.785,127520,20143.27392,15.79616838,OK
Abbott,NS,1,AK,AK1,F,10,48538,37269,34006,12.386,22.214,39.505,119813,27724.92264,23.14016229,OK
Abbott,NS,1,AK,AK1,F,11,55256,48585,42512,17.564,17.034,40.883,146353,35361.3137,24.16165962,OK
Abbott,NS,1,AK,AK1,F,12,55692,61554,44494,15.315,17.239,51.863,161740,42216.44708,26.10142641,OK
Abbott,NS,1,AK,AK1,F,13,45472,44560,34433,21.901,25.085,56.455,124465,40575.84887,32.60020799,OK
Abbott,NS,1,AK,AK2,F,1,45518,39894,31933,12.23,12.879,27.323,117345,19429.85325,16.55788764,OK
Abbott,NS,1,AK,AK2,F,2,41542,39337,32009,15.324,19.999,69.184,112888,36378.00927,32.22486825,OK
Abbott,NS,1,AK,AK2,F,3,25532,27326,31501,6.596,8.911,45.437,84359,18432.21995,21.84973737,Turned
Abbott,NS,1,AK,AK2,F,4,45282,45483,34560,18.142,21.571,20.113,125325,24977.25117,19.92998298,OK
Abbott,NS,1,AK,AK2,F,5,46469,48955,37487,23.355,15.02,23.84,132911,27142.77675,20.42176851,OK
Abbott,NS,1,AK,AK2,F,6,26299,30129,24042,13.16,6.071,48.286,80470,16899.00011,21.00037295,OK
Abbott,NS,1,AK,AK2,F,7,45262,42629,33988,12.436,11.307,34.009,121879,22007.82227,18.05710768,OK
Abbott,NS,1,AK,AK2,F,8,32778,36994,31012,7.798,7.853,35.886,100784,16590.13358,16.46107872,OK
Abbott,NS,1,AK,AK2,F,9,41743,41257,32177,19.898,14.429,26.317,115177,22727.01576,19.73225189,OK
Abbott,NS,1,AK,AK2,F,10,42035,42562,31224,16.876,14.41,32.161,115821,23268.96144,20.09045116,OK
Abbott,NS,1,AK,AK2,F,11,40983,37730,28679,16.424,13.997,42.773,107392,24278.98469,22.607815,OK
Abbott,NS,1,AK,AK2,F,12,38874,36652,29638,17.348,9.394,39.392,105164,21861.95136,20.7884365,OK
Abbott,NS,1,AK,AK3,F,1,43974,44147,28714,29.154,23.626,29.797,116835,31806.26076,27.22322999,OK
Abbott,NS,1,AK,AK3,F,2,44476,47336,36836,27.248,28.691,38.232,128648,39783.13176,30.92401884,OK
Abbott,NS,1,AK,AK3,F,3,43257,42729,32755,24.641,18.741,28.283,118741,27930.89591,23.52253721,OK
Abbott,NS,1,AK,AK3,F,4,36935,35076,29420,29.801,25.416,35.401,101431,30336.88971,29.90889344,OK
Abbott,NS,1,AK,AK3,F,5,34624,47019,41287,16.396,17.057,31.811,122930,26830.78944,21.82607129,OK
Abbott,NS,1,AK,AK3,F,6,38495,45190,32957,26.19,29.104,29.253,116642,32874.84931,28.18440125,OK
Abbott,NS,1,AK,AK3,F,7,44082,41356,29923,26.637,28.472,32.58,115361,33265.91606,28.83636243,OK
Abbott,NS,1,AK,AK3,F,8,41835,43367,39367,26.287,22.669,31.354,124569,33171.16086,26.6287446,OK
Abbott,NS,1,AK,AK3,F,9,58686,52384,34642,26.395,29.24,36.574,145712,43477.21638,29.8377734,OK
Abbott,NS,1,AK,AK3,F,10,34471,39934,31944,53.584,24.603,49.944,106349,44250.01402,41.60830287,OK
Abbott,NS,1,AK,AK3,F,11,33616,41961,25760,11.486,17.581,26.366,101337,18030.17877,17.79229578,OK
Abbott,NS,1,AK,AK3,F,12,46019,46227,38821,24.816,21.844,25.677,131067,31485.96909,24.02280444,OK
Abbott,NS,1,AK,AK4,F,1,60282,59200,38707,9.079,17.154,49.531,158189,34800.13495,21.9990865,OK
Abbott,NS,1,AK,AK4,F,2,47682,48091,32365,13.473,15.889,43.525,128138,28152.2411,21.97025168,OK
Abbott,NS,1,AK,AK4,F,3,47206,44880,31698,17.432,20.194,56.31,123784,35141.16092,28.38909788,OK
Abbott,NS,1,AK,AK4,F,4,53214,45549,33931,10.17,30.53,44.806,132694,34521.09736,26.01556767,OK
Abbott,NS,1,AK,AK4,F,5,45290,47886,35911,13.663,21.156,54.911,129087,36037.82407,27.91746967,OK
Abbott,NS,1,AK,AK4,F,6,47300,45899,36219,1.634,5.516,41.194,129418,18224.7257,14.08206409,OK
Abbott,NS,1,AK,AK4,F,7,40341,39743,29803,7.811,25.265,69.023,109887,33763.02915,30.72522605,OK
Abbott,NS,1,AK,AK4,F,8,37676,41214,31872,12.942,27.364,57.552,110762,34496.80032,31.14497781,OK
Abbott,NS,1,AK,AK4,F,9,51505,52858,41995,10.752,19.439,47.198,146358,35633.68432,24.34693308,OK
Abbott,NS,1,AK,AK4,F,10,44050,48162,37849,15.644,18.417,48.152,130061,33986.22802,26.13099086,OK
Abbott,NS,1,AK,AK4,F,11,46576,52005,40851,9.75,18.719,45.159,139432,32723.87904,23.4694181,OK
Abbott,NS,1,AK,AK4,F,12,40473,42216,31965,4.601,4.714,40.566,114654,16819.14687,14.66948111,OK
Abbott,NS,1,AK,AK5,F,1,67445,63427,47267,11.74,20.715,25.849,178139,33274.99288,18.67922964,OK
Abbott,NS,1,AK,AK5,F,2,55732,52430,38152,11.333,12.064,33.361,146314,25369.15148,17.33884077,OK
Abbott,NS,1,AK,AK5,F,3,43950,50579,46257,12.903,14.933,30.283,140786,27231.83788,19.34271723,OK
Abbott,NS,1,AK,AK5,F,4,44698,48592,39625,16.679,17.626,33.151,132915,29156.08909,21.93589067,OK
Abbott,NS,1,AK,AK5,F,5,58323,63780,45618,19.121,24.813,41.769,167721,46031.85465,27.4454926,OK
Abbott,NS,1,AK,AK5,F,6,41509,47432,35792,15.847,8.408,27.808,124733,20519.05315,16.45038053,OK
Abbott,NS,1,AK,AK5,F,7,53419,55120,36756,19.808,28.3,59.699,145295,48123.15996,33.12100207,OK
Abbott,NS,1,AK,AK5,F,8,59426,56211,42196,22.645,32.145,48.633,157833,52047.22433,32.97613574,OK
Abbott,NS,1,AK,AK5,F,9,53714,57250,48260,7.765,11.654,17.652,159224,19361.6623,12.16001501,OK
Abbott,NS,1,AK,AK5,F,10,58849,43500,26347,15.112,25.657,53.312,128696,34100.16852,26.49668095,OK
Abbott,NS,1,AK,AK5,F,11,65834,56342,41681,11.494,18.574,28.313,163857,29833.06457,18.20676844,OK
Abbott,NS,1,AK,AK5,F,12,47576,44888,32859,13.053,23.917,59.841,125323,36609.11243,29.21180664,OK
Abbott,NS,1,AK,AK6,F,1,47653,48466,37039,1.685,7.246,30.063,133158,15449.83398,11.60263295,OK
Abbott,NS,1,AK,AK6,F,2,34416,35761,35570,5.358,11.152,34.717,105747,18180.9129,17.19284036,OK
Abbott,NS,1,AK,AK6,F,3,56082,59508,41649,15.879,19.216,42.589,157239,38078.21067,24.21677235,OK
Abbott,NS,1,AK,AK6,F,4,54118,52198,43795,6.325,15.476,36.548,150111,27507.32258,18.32465481,OK
Abbott,NS,1,AK,AK6,F,5,52644,52137,42194,9.711,20.124,19.816,146975,23965.47176,16.30581511,OK
Abbott,NS,1,AK,AK6,F,6,45695,55026,46063,14.975,19.931,51.451,146784,41509.93244,28.27960298,OK
Abbott,NS,1,AK,AK6,F,7,44688,46118,30524,25.734,29.704,42.773,121330,38254.93116,31.52965562,OK
Abbott,NS,1,AK,AK6,F,8,41838,45451,38483,13.947,10.578,20.295,125772,18453.07749,14.67184865,OK
Abbott,NS,1,AK,AK6,F,9,42733,43448,35150,7.956,9.457,14.046,121331,12445.88384,10.25779384,OK
Abbott,NS,1,AK,AK6,F,10,52384,57989,41420,7.596,12.083,15.133,151793,17253.98811,11.36678774,OK
Abbott,NS,1,AK,AK6,F,11,47011,52380,31152,3.493,7.1,14.631,130543,9918.92335,7.598203925,OK
Abbott,NS,1,AK,AK6,F,12,44084,45372,39995,12.295,11.128,7.073,129451,13297.97031,10.27258987,OK
Abbott,NS,1,AK,AK7,F,1,49307,46880,30414,17.2,14.761,31.028,126601,24837.61672,19.61881559,OK
Abbott,NS,1,AK,AK7,F,2,48426,53919,47167,5.012,10.748,18.566,149512,16979.35046,11.3565135,OK
Abbott,NS,1,AK,AK7,F,3,70841,62930,45520,13.686,11.567,1.768,179291,17779.20596,9.916396227,OK
Abbott,NS,1,AK,AK7,F,4,53959,55522,43700,8.11,13.607,13.35,153181,17764.90344,11.59732828,OK
Abbott,NS,1,AK,AK7,F,5,61394,60571,47865,13.726,9.655,19.432,169830,23576.19729,13.88223358,OK
Abbott,NS,1,AK,AK7,F,6,71694,65016,43340,11.958,7.564,0.588,180050,13745.81796,7.634444854,OK
Abbott,NS,1,AK,AK7,F,7,49833,58228,50673,21.068,11.62,12.458,158734,23577.75238,14.85362454,OK
Abbott,NS,1,AK,AK7,F,8,48056,53620,44756,8.582,7.615,11.967,146432,13563.27944,9.262510544,OK
Abbott,NS,1,AK,AK7,F,9,57283,57869,39423,16.146,16.048,52.337,154575,39168.54581,25.33950885,OK
Abbott,NS,1,AK,AK7,F,10,58356,57061,39942,16.548,12.036,5.35,155359,18661.50984,12.01186274,OK
Abbott,NS,1,AK,AK7,F,11,61512,58962,38522,19.598,23.284,55.779,158996,47271.02022,29.73094934,OK
Abbott,NS,1,AK,AK7,F,12,59894,49016,31426,22.775,25.394,45.389,140336,40351.92868,28.75379709,OK
Abbott,NS,1,AK,AK8,F,1,37973,36878,29973,12.693,16.747,31.131,104824,20326.76618,19.39132849,OK
Abbott,NS,1,AK,AK8,F,2,39776,40697,36150,13.267,9.76,1.685,116623,9858.23662,8.45308097,OK
Abbott,NS,1,AK,AK8,F,3,38000,40882,34163,12.989,12.6,19.436,113045,16726.87268,14.79664972,OK
Abbott,NS,1,AK,AK8,F,4,46377,56358,40272,18.423,6.631,15.812,143007,18648.94233,13.04058006,OK
Abbott,NS,1,AK,AK8,F,5,56054,56940,38067,5.256,12.403,27.633,151061,20527.52055,13.58889492,OK
Abbott,NS,1,AK,AK8,F,6,43034,45661,35215,23.024,10.944,11.558,123910,18975.4377,15.31388726,OK
Abbott,NS,1,AK,AK8,F,7,53095,39619,37735,10.604,4.263,15.842,130449,13297.13047,10.19335562,OK
Abbott,NS,1,AK,AK8,F,8,50236,62317,53695,13.588,7.566,1.615,166248,12408.14615,7.463636344,OK
Abbott,NS,1,AK,AK8,F,9,38685,35509,36231,7.147,14.523,28.2,110425,18138.93102,16.42647138,OK
Abbott,NS,1,AK,AK8,F,10,66771,61960,44496,12.732,11.682,18.489,173227,23966.31636,13.83520835,OK
Abbott,NS,1,AK,AK8,F,11,44713,44525,33624,13.752,17.004,24.851,122862,22075.863,17.96801533,OK
Abbott,NS,1,AK,AK8,F,12,63083,54868,44051,21.89,14.302,21.275,162002,31027.94031,19.15281312,OK
Abbott,NS,1,AK,AK8,F,13,62150,58882,46127,22.916,10.766,2.474,167159,21722.7121,12.99523932,OK
Abbott,NS,1,AK,AK9,F,1,59335,49890,20408,16.39,23.598,8.742,129633,23282.11606,17.96002257,Turned
Abbott,NS,1,AK,AK9,F,2,43964,40165,28372,13.184,9.996,11.719,112501,13136.02184,11.67636007,OK
Abbott,NS,1,AK,AK9,F,3,52368,50510,28704,12.897,18.363,39.305,131582,27311.15946,20.75599965,OK
Abbott,NS,1,AK,AK9,F,4,53157,54069,39527,13.671,17.287,21.373,146753,25062.10721,17.07774779,OK
Abbott,NS,1,AK,AK9,F,5,67726,61488,43749,10.562,14.593,24.423,172963,26810.98223,15.50099283,OK
Abbott,NS,1,AK,AK9,F,6,52555,56210,34641,16.208,18.998,31.018,143406,29941.83558,20.87906753,OK
Abbott,NS,1,AK,AK9,F,7,51679,46657,28675,16.318,21.832,17.772,127011,23715.25646,18.67181304,OK
