"Supervisor.PI","Diet","Batch","Population","Line","Sex","ReplicateVialOld","ReplicateVial","Individual","CentroidSizeLeft_micrometers","CentroidSizeRight_micrometers","Country","Latitude","Longitude","Altitude"
"StamenkovicRadak","NS",1,"YE","YE15","M",1,"StamenkovicRadak_1_YE15_1",30,2437.9679,2438.0956,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",1,"YE","YE15","M",1,"StamenkovicRadak_1_YE15_1",31,2543.1746,2551.9533,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",1,"YE","YE15","M",1,"StamenkovicRadak_1_YE15_1",32,2566.4593,2585.1396,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",1,"YE","YE15","M",1,"StamenkovicRadak_1_YE15_1",33,2438.2778,2451.2634,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE20","F",1,"StamenkovicRadak_2_YE20_1",1,2902.2302,2894.9119,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE20","F",1,"StamenkovicRadak_2_YE20_1",2,2889.4912,2886.2936,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE20","F",1,"StamenkovicRadak_2_YE20_1",3,2919.4367,2912.8878,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE20","F",1,"StamenkovicRadak_2_YE20_1",4,2955.6148,3005.3957,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE20","F",1,"StamenkovicRadak_2_YE20_1",5,2891.5086,2945.3292,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE20","F",1,"StamenkovicRadak_2_YE20_1",6,2817.6887,2814.181,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE20","F",1,"StamenkovicRadak_2_YE20_1",7,2873.5067,2891.5235,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE20","F",1,"StamenkovicRadak_2_YE20_1",8,2919.8555,2904.4978,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE20","F",1,"StamenkovicRadak_2_YE20_1",9,2916.7224,2901.8937,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE20","F",1,"StamenkovicRadak_2_YE20_1",10,2988.2823,2947.656,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE20","F",1,"StamenkovicRadak_2_YE20_1",11,2792.7748,2816.4976,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE20","F",1,"StamenkovicRadak_2_YE20_1",12,2732.077,2770.4553,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE20","F",1,"StamenkovicRadak_2_YE20_1",13,2573.9645,2570.9553,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE20","F",1,"StamenkovicRadak_2_YE20_1",14,2860.0975,2876.5854,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE20","F",1,"StamenkovicRadak_2_YE20_1",15,2827.8533,2840.836,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE20","F",1,"StamenkovicRadak_2_YE20_1",16,2885.5029,2897.3419,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE20","F",1,"StamenkovicRadak_2_YE20_1",17,2797.8541,2808.4077,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE20","F",1,"StamenkovicRadak_2_YE20_1",18,2893.6988,2903.8522,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE20","F",1,"StamenkovicRadak_2_YE20_1",19,2877.2875,2859.9757,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE20","F",1,"StamenkovicRadak_2_YE20_1",20,2864.66,2871.6048,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE20","F",1,"StamenkovicRadak_2_YE20_1",21,2923.1174,2953.3866,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE20","F",1,"StamenkovicRadak_2_YE20_1",22,2807.8132,2835.7103,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE20","F",1,"StamenkovicRadak_2_YE20_1",23,2797.9325,2812.5524,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE20","F",1,"StamenkovicRadak_2_YE20_1",24,2856.0355,2848.7328,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE20","F",1,"StamenkovicRadak_2_YE20_1",25,3034.3917,3019.3308,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE20","F",1,"StamenkovicRadak_2_YE20_1",26,2721.9924,2721.5774,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE20","F",1,"StamenkovicRadak_2_YE20_1",27,2750.4859,2794.0189,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE20","F",1,"StamenkovicRadak_2_YE20_1",28,2973.5457,2967.7333,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE20","F",1,"StamenkovicRadak_2_YE20_1",29,2707.9058,2863.3541,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE20","F",1,"StamenkovicRadak_2_YE20_1",30,2936.5947,2923.7576,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE20","M",1,"StamenkovicRadak_2_YE20_1",1,2361.4022,2371.1806,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE20","M",1,"StamenkovicRadak_2_YE20_1",2,2396.6982,2392.9034,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE20","M",1,"StamenkovicRadak_2_YE20_1",3,2491.4185,2483.0914,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE20","M",1,"StamenkovicRadak_2_YE20_1",4,2459.0913,2458.6871,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE20","M",1,"StamenkovicRadak_2_YE20_1",5,2565.7536,2568.9973,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE20","M",1,"StamenkovicRadak_2_YE20_1",6,2434.598,2446.609,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE20","M",1,"StamenkovicRadak_2_YE20_1",7,2487.427,2475.0856,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE20","M",1,"StamenkovicRadak_2_YE20_1",8,2534.7002,2514.6748,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE20","M",1,"StamenkovicRadak_2_YE20_1",9,2454.8185,2462.2763,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE20","M",1,"StamenkovicRadak_2_YE20_1",10,2471.9372,2503.4073,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE20","M",1,"StamenkovicRadak_2_YE20_1",11,2489.6749,2460.2232,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE20","M",1,"StamenkovicRadak_2_YE20_1",12,2589.3229,2599.1495,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE20","M",1,"StamenkovicRadak_2_YE20_1",13,2508.4604,2516.6054,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE20","M",1,"StamenkovicRadak_2_YE20_1",14,2417.3579,2416.7296,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE20","M",1,"StamenkovicRadak_2_YE20_1",15,2541.9675,2456.7457,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE20","M",1,"StamenkovicRadak_2_YE20_1",16,2515.138,2508.7283,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE20","M",1,"StamenkovicRadak_2_YE20_1",17,2469.7663,2465.4091,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE20","M",1,"StamenkovicRadak_2_YE20_1",18,2494.7521,2508.1991,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE20","M",1,"StamenkovicRadak_2_YE20_1",19,2459.9468,2471.7225,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE20","M",1,"StamenkovicRadak_2_YE20_1",20,2425.6435,2438.674,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE20","M",1,"StamenkovicRadak_2_YE20_1",21,2375.0907,2384.2267,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE20","M",1,"StamenkovicRadak_2_YE20_1",22,2412.5874,2433.0284,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE20","M",1,"StamenkovicRadak_2_YE20_1",23,2413.6973,2418.9352,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE20","M",1,"StamenkovicRadak_2_YE20_1",24,2446.8492,2457.6419,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE20","M",1,"StamenkovicRadak_2_YE20_1",25,2439.3331,2464.7207,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE20","M",1,"StamenkovicRadak_2_YE20_1",26,2509.9001,2487.1238,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE22","F",1,"StamenkovicRadak_2_YE22_1",1,2893.9538,2893.9538,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE22","F",1,"StamenkovicRadak_2_YE22_1",2,2942.0201,2942.0201,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE22","F",1,"StamenkovicRadak_2_YE22_1",3,2781.5331,2781.5331,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE22","F",1,"StamenkovicRadak_2_YE22_1",4,2787.1293,2787.1293,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE22","F",1,"StamenkovicRadak_2_YE22_1",5,2863.6529,2863.6529,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE22","F",1,"StamenkovicRadak_2_YE22_1",6,2797.9642,2797.9642,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE22","F",1,"StamenkovicRadak_2_YE22_1",7,2937.9891,2937.9891,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE22","F",1,"StamenkovicRadak_2_YE22_1",8,2810.9481,2810.9481,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE22","F",1,"StamenkovicRadak_2_YE22_1",9,2535.5508,2535.5508,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE22","F",1,"StamenkovicRadak_2_YE22_1",10,2907.5949,2907.5949,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE22","F",1,"StamenkovicRadak_2_YE22_1",11,2761.3488,2761.3488,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE22","F",1,"StamenkovicRadak_2_YE22_1",12,2767.0429,2767.0429,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE22","F",1,"StamenkovicRadak_2_YE22_1",13,2787.3352,2787.3352,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE22","F",1,"StamenkovicRadak_2_YE22_1",14,2859.2225,2859.2225,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE22","F",1,"StamenkovicRadak_2_YE22_1",15,2878.7984,2878.7984,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE22","F",1,"StamenkovicRadak_2_YE22_1",16,2716.9971,2716.9971,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE22","F",1,"StamenkovicRadak_2_YE22_1",17,2832.0562,2832.0562,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE22","F",1,"StamenkovicRadak_2_YE22_1",18,2804.2542,2804.2542,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE22","F",1,"StamenkovicRadak_2_YE22_1",19,2893.7481,2893.7481,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE22","F",1,"StamenkovicRadak_2_YE22_1",20,2874.7889,2874.7889,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE22","F",1,"StamenkovicRadak_2_YE22_1",21,2922.5448,2922.5448,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE22","F",1,"StamenkovicRadak_2_YE22_1",22,2714.0415,2714.0415,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE22","F",1,"StamenkovicRadak_2_YE22_1",23,2852.661,2852.661,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE22","F",1,"StamenkovicRadak_2_YE22_1",24,2820.5217,2820.5217,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE22","F",1,"StamenkovicRadak_2_YE22_1",25,2866.1333,2866.1333,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE22","F",1,"StamenkovicRadak_2_YE22_1",26,2811.861,2811.861,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE22","F",1,"StamenkovicRadak_2_YE22_1",27,2826.3679,2826.3679,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE22","F",1,"StamenkovicRadak_2_YE22_1",28,2762.8804,2762.8804,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE22","F",1,"StamenkovicRadak_2_YE22_1",29,2858.809,2858.809,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE22","F",1,"StamenkovicRadak_2_YE22_1",30,2856.1032,2856.1032,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE22","F",1,"StamenkovicRadak_2_YE22_1",31,2808.2807,2808.2807,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE22","F",1,"StamenkovicRadak_2_YE22_1",32,2873.3277,2873.3277,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE22","F",1,"StamenkovicRadak_2_YE22_1",33,2818.2149,2818.2149,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE22","F",1,"StamenkovicRadak_2_YE22_1",34,2900.2814,2900.2814,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE22","M",1,"StamenkovicRadak_2_YE22_1",1,2535.7265,2524.6293,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE22","M",1,"StamenkovicRadak_2_YE22_1",2,2464.8675,2468.4436,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE22","M",1,"StamenkovicRadak_2_YE22_1",3,2463.3003,2474.6561,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE22","M",1,"StamenkovicRadak_2_YE22_1",4,2417.6372,2511.6678,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE22","M",1,"StamenkovicRadak_2_YE22_1",5,2454.5545,2457.16,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE22","M",1,"StamenkovicRadak_2_YE22_1",6,2523.0229,2518.1821,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE22","M",1,"StamenkovicRadak_2_YE22_1",7,2476.6776,2472.0535,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE22","M",1,"StamenkovicRadak_2_YE22_1",8,2459.9616,2480.2118,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE22","M",1,"StamenkovicRadak_2_YE22_1",9,2183.2983,2187.5617,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE22","M",1,"StamenkovicRadak_2_YE22_1",10,2496.5295,2520.3742,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE22","M",1,"StamenkovicRadak_2_YE22_1",11,2446.703,2450.3591,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE22","M",1,"StamenkovicRadak_2_YE22_1",12,2547.7467,2529.2625,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE22","M",1,"StamenkovicRadak_2_YE22_1",13,2426.7335,2453.3133,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE22","M",1,"StamenkovicRadak_2_YE22_1",14,2527.3433,2494.2772,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE22","M",1,"StamenkovicRadak_2_YE22_1",15,2472.7038,2475.3807,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE22","M",1,"StamenkovicRadak_2_YE22_1",16,2238.14,2256.4813,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE22","M",1,"StamenkovicRadak_2_YE22_1",17,2538.5775,2540.9894,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE22","M",1,"StamenkovicRadak_2_YE22_1",18,2514.4666,2486.8503,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE22","M",1,"StamenkovicRadak_2_YE22_1",19,2410.7885,2434.5936,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE22","M",1,"StamenkovicRadak_2_YE22_1",20,2427.0767,2465.5411,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE22","M",1,"StamenkovicRadak_2_YE22_1",21,2432.1626,2438.1261,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE22","M",1,"StamenkovicRadak_2_YE22_1",22,2451.3923,2435.4268,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE22","M",1,"StamenkovicRadak_2_YE22_1",23,2557.4686,2504.4531,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE22","M",1,"StamenkovicRadak_2_YE22_1",24,2581.4496,2468.8998,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE22","M",1,"StamenkovicRadak_2_YE22_1",25,2537.2933,2515.238,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE23","F",1,"StamenkovicRadak_2_YE23_1",1,2808.5124,2816.64,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE23","F",1,"StamenkovicRadak_2_YE23_1",2,2627.5422,2619.6046,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE23","F",1,"StamenkovicRadak_2_YE23_1",3,2820.2089,2799.4576,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE23","F",1,"StamenkovicRadak_2_YE23_1",5,2818.8988,2823.78,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE23","F",1,"StamenkovicRadak_2_YE23_1",6,2783.3793,2820.4956,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE23","F",1,"StamenkovicRadak_2_YE23_1",7,2806.4546,2834.9783,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE23","F",1,"StamenkovicRadak_2_YE23_1",8,2801.49,2790.673,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE23","F",1,"StamenkovicRadak_2_YE23_1",9,2810.1718,2798.9,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE23","F",1,"StamenkovicRadak_2_YE23_1",10,2753.8106,2759.6135,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE23","F",1,"StamenkovicRadak_2_YE23_1",11,2891.4,2912.7609,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE23","F",1,"StamenkovicRadak_2_YE23_1",12,2841.8129,2854.2165,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE23","F",1,"StamenkovicRadak_2_YE23_1",13,2918.1721,2913.7587,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE23","F",1,"StamenkovicRadak_2_YE23_1",14,2895.7082,2906.5745,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE23","F",1,"StamenkovicRadak_2_YE23_1",15,2755.5106,2754.9706,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE23","F",1,"StamenkovicRadak_2_YE23_1",16,2807.7077,2826.8775,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE23","F",1,"StamenkovicRadak_2_YE23_1",17,2748.5202,2817.5087,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE23","F",1,"StamenkovicRadak_2_YE23_1",18,2765.6563,2760.9149,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE23","F",1,"StamenkovicRadak_2_YE23_1",19,2842.4792,2829.6266,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE23","F",1,"StamenkovicRadak_2_YE23_1",20,2791.0396,2779.7214,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE23","F",1,"StamenkovicRadak_2_YE23_1",21,2891.3826,2896.1698,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE23","F",1,"StamenkovicRadak_2_YE23_1",22,2881.7897,2888.19,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE23","F",1,"StamenkovicRadak_2_YE23_1",23,2757.1152,2742.6645,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE23","F",1,"StamenkovicRadak_2_YE23_1",24,2888.5492,2892.3092,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE23","F",1,"StamenkovicRadak_2_YE23_1",25,2699.4773,2716.0745,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE23","F",1,"StamenkovicRadak_2_YE23_1",26,2589.0065,2586.9105,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE23","F",1,"StamenkovicRadak_2_YE23_1",27,2846.6976,2854.4138,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE23","F",1,"StamenkovicRadak_2_YE23_1",28,2893.4402,2889.8845,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE23","F",1,"StamenkovicRadak_2_YE23_1",29,2821.7034,2817.2224,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE23","F",1,"StamenkovicRadak_2_YE23_1",30,2735.7749,2693.2674,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE23","F",1,"StamenkovicRadak_2_YE23_1",31,2847.3564,2839.6318,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE23","F",1,"StamenkovicRadak_2_YE23_1",32,2690.794,2708.6399,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE23","F",1,"StamenkovicRadak_2_YE23_1",33,2954.8769,2842.1294,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE23","M",1,"StamenkovicRadak_2_YE23_1",1,2489.7964,2495.9671,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE23","M",1,"StamenkovicRadak_2_YE23_1",2,2392.1246,2397.5299,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE23","M",1,"StamenkovicRadak_2_YE23_1",3,2488.0056,2479.7727,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE23","M",1,"StamenkovicRadak_2_YE23_1",4,2462.0823,2490.3074,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE23","M",1,"StamenkovicRadak_2_YE23_1",5,2507.5091,2479.6998,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE23","M",1,"StamenkovicRadak_2_YE23_1",6,2527.781,2510.2493,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE23","M",1,"StamenkovicRadak_2_YE23_1",7,2528.4558,2531.2982,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE23","M",1,"StamenkovicRadak_2_YE23_1",8,2510.2028,2525.3698,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE23","M",1,"StamenkovicRadak_2_YE23_1",9,2473.7423,2472.168,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE23","M",1,"StamenkovicRadak_2_YE23_1",10,2410.0828,2405.2698,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE23","M",1,"StamenkovicRadak_2_YE23_1",11,2474.4445,2488.1581,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE23","M",1,"StamenkovicRadak_2_YE23_1",12,2423.3032,2417.0067,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE23","M",1,"StamenkovicRadak_2_YE23_1",13,2459.5306,2470.9118,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE23","M",1,"StamenkovicRadak_2_YE23_1",14,2444.2676,2448.0544,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE23","M",1,"StamenkovicRadak_2_YE23_1",15,2507.0444,2508.5824,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE23","M",1,"StamenkovicRadak_2_YE23_1",16,2543.3331,2556.5727,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE23","M",1,"StamenkovicRadak_2_YE23_1",17,2552.2392,2552.4308,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE23","M",1,"StamenkovicRadak_2_YE23_1",18,2476.8967,2485.7845,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE23","M",1,"StamenkovicRadak_2_YE23_1",19,2507.9843,2522.0344,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE23","M",1,"StamenkovicRadak_2_YE23_1",20,2434.5825,2417.2834,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE23","M",1,"StamenkovicRadak_2_YE23_1",21,2466.279,2462.0644,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE23","M",1,"StamenkovicRadak_2_YE23_1",22,2490.7036,2596.1195,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE23","M",1,"StamenkovicRadak_2_YE23_1",23,2406.3099,2427.2412,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE23","M",1,"StamenkovicRadak_2_YE23_1",24,2393.3831,2392.7721,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE23","M",1,"StamenkovicRadak_2_YE23_1",25,2485.143,2509.2626,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE23","M",1,"StamenkovicRadak_2_YE23_1",26,2481.0653,2513.0536,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE23","M",1,"StamenkovicRadak_2_YE23_1",27,2514.1146,2379.5686,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE23","M",1,"StamenkovicRadak_2_YE23_1",28,2443.0953,2443.8585,"Turkey",40.231,32.26,680
"StamenkovicRadak","NS",2,"YE","YE23","M",1,"StamenkovicRadak_2_YE23_1",29,2276.5156,2272.905,"Turkey",40.231,32.26,680
