"Supervisor.PI","Diet","Batch","Population","Sex","ReplicateCageOld","ReplicateCage","Individual","Censor","LSP_AgeAtDeath_days","Country","Latitude","Longitude","Altitude"
"Flatt","S",1,"GI","F",7,"Flatt_GI_F_7",1,0,5,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",7,"Flatt_GI_F_7",2,1,15,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",7,"Flatt_GI_F_7",3,1,17,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",7,"Flatt_GI_F_7",4,0,21,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",7,"Flatt_GI_F_7",5,0,23,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",7,"Flatt_GI_F_7",6,0,26,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",7,"Flatt_GI_F_7",7,0,29,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",7,"Flatt_GI_F_7",8,0,29,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",7,"Flatt_GI_F_7",9,0,29,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",7,"Flatt_GI_F_7",10,0,29,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",7,"Flatt_GI_F_7",11,0,33,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",7,"Flatt_GI_F_7",12,0,33,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",7,"Flatt_GI_F_7",13,0,33,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",7,"Flatt_GI_F_7",14,0,36,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",7,"Flatt_GI_F_7",15,0,36,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",7,"Flatt_GI_F_7",16,0,36,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",7,"Flatt_GI_F_7",17,0,36,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",7,"Flatt_GI_F_7",18,0,36,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",7,"Flatt_GI_F_7",19,1,38,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",7,"Flatt_GI_F_7",20,0,38,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",7,"Flatt_GI_F_7",21,0,38,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",7,"Flatt_GI_F_7",22,0,38,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",7,"Flatt_GI_F_7",23,0,38,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",7,"Flatt_GI_F_7",24,0,38,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",7,"Flatt_GI_F_7",25,0,38,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",7,"Flatt_GI_F_7",26,0,38,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",7,"Flatt_GI_F_7",27,1,40,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",7,"Flatt_GI_F_7",28,0,40,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",7,"Flatt_GI_F_7",29,0,40,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",7,"Flatt_GI_F_7",30,0,40,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",7,"Flatt_GI_F_7",31,0,40,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",7,"Flatt_GI_F_7",32,0,40,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",7,"Flatt_GI_F_7",33,0,43,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",7,"Flatt_GI_F_7",34,0,43,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",7,"Flatt_GI_F_7",35,0,43,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",7,"Flatt_GI_F_7",36,0,43,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",7,"Flatt_GI_F_7",37,0,43,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",7,"Flatt_GI_F_7",38,0,43,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",7,"Flatt_GI_F_7",39,0,43,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",7,"Flatt_GI_F_7",40,0,43,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",7,"Flatt_GI_F_7",41,1,43,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",7,"Flatt_GI_F_7",42,0,45,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",7,"Flatt_GI_F_7",43,0,45,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",7,"Flatt_GI_F_7",44,0,45,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",7,"Flatt_GI_F_7",45,0,45,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",7,"Flatt_GI_F_7",46,0,45,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",7,"Flatt_GI_F_7",47,0,50,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",7,"Flatt_GI_F_7",48,0,50,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",7,"Flatt_GI_F_7",49,0,50,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",7,"Flatt_GI_F_7",50,1,50,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",7,"Flatt_GI_F_7",51,0,52,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",7,"Flatt_GI_F_7",52,0,57,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",7,"Flatt_GI_F_7",53,0,57,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",7,"Flatt_GI_F_7",54,0,57,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",7,"Flatt_GI_F_7",55,0,57,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",7,"Flatt_GI_F_7",56,0,64,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",7,"Flatt_GI_F_7",57,0,66,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",7,"Flatt_GI_F_7",58,0,66,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",7,"Flatt_GI_F_7",59,0,87,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",7,"Flatt_GI_F_7",60,0,87,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",8,"Flatt_GI_F_8",1,0,26,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",8,"Flatt_GI_F_8",2,0,29,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",8,"Flatt_GI_F_8",3,0,29,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",8,"Flatt_GI_F_8",4,1,31,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",8,"Flatt_GI_F_8",5,1,31,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",8,"Flatt_GI_F_8",6,0,31,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",8,"Flatt_GI_F_8",7,0,31,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",8,"Flatt_GI_F_8",8,0,31,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",8,"Flatt_GI_F_8",9,0,31,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",8,"Flatt_GI_F_8",10,0,31,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",8,"Flatt_GI_F_8",11,0,31,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",8,"Flatt_GI_F_8",12,0,31,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",8,"Flatt_GI_F_8",13,0,31,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",8,"Flatt_GI_F_8",14,0,31,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",8,"Flatt_GI_F_8",15,0,31,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",8,"Flatt_GI_F_8",16,0,33,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",8,"Flatt_GI_F_8",17,1,36,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",8,"Flatt_GI_F_8",18,1,36,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",8,"Flatt_GI_F_8",19,0,36,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",8,"Flatt_GI_F_8",20,0,38,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",8,"Flatt_GI_F_8",21,0,38,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",8,"Flatt_GI_F_8",22,0,38,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",8,"Flatt_GI_F_8",23,0,38,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",8,"Flatt_GI_F_8",24,0,38,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",8,"Flatt_GI_F_8",25,0,38,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",8,"Flatt_GI_F_8",26,0,40,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",8,"Flatt_GI_F_8",27,0,40,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",8,"Flatt_GI_F_8",28,0,40,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",8,"Flatt_GI_F_8",29,0,40,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",8,"Flatt_GI_F_8",30,0,40,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",8,"Flatt_GI_F_8",31,0,43,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",8,"Flatt_GI_F_8",32,0,43,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",8,"Flatt_GI_F_8",33,0,43,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",8,"Flatt_GI_F_8",34,0,43,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",8,"Flatt_GI_F_8",35,0,43,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",8,"Flatt_GI_F_8",36,0,43,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",8,"Flatt_GI_F_8",37,0,43,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",8,"Flatt_GI_F_8",38,0,43,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",8,"Flatt_GI_F_8",39,0,45,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",8,"Flatt_GI_F_8",40,0,45,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",8,"Flatt_GI_F_8",41,0,45,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",8,"Flatt_GI_F_8",42,0,45,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",8,"Flatt_GI_F_8",43,0,45,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",8,"Flatt_GI_F_8",44,0,45,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",8,"Flatt_GI_F_8",45,0,47,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",8,"Flatt_GI_F_8",46,0,47,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",8,"Flatt_GI_F_8",47,0,47,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",8,"Flatt_GI_F_8",48,0,50,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",8,"Flatt_GI_F_8",49,0,50,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",8,"Flatt_GI_F_8",50,0,50,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",8,"Flatt_GI_F_8",51,0,52,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",8,"Flatt_GI_F_8",52,0,52,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",8,"Flatt_GI_F_8",53,0,54,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",8,"Flatt_GI_F_8",54,0,54,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",8,"Flatt_GI_F_8",55,0,57,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",8,"Flatt_GI_F_8",56,0,57,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",8,"Flatt_GI_F_8",57,0,64,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",8,"Flatt_GI_F_8",58,0,66,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",8,"Flatt_GI_F_8",59,0,66,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",8,"Flatt_GI_F_8",60,0,66,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",9,"Flatt_GI_F_9",1,1,9,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",9,"Flatt_GI_F_9",2,0,17,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",9,"Flatt_GI_F_9",3,0,17,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",9,"Flatt_GI_F_9",4,0,29,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",9,"Flatt_GI_F_9",5,0,29,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",9,"Flatt_GI_F_9",6,0,29,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",9,"Flatt_GI_F_9",7,0,29,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",9,"Flatt_GI_F_9",8,0,29,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",9,"Flatt_GI_F_9",9,0,29,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",9,"Flatt_GI_F_9",10,0,29,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",9,"Flatt_GI_F_9",11,0,29,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",9,"Flatt_GI_F_9",12,0,31,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",9,"Flatt_GI_F_9",13,0,31,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",9,"Flatt_GI_F_9",14,0,31,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",9,"Flatt_GI_F_9",15,0,31,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",9,"Flatt_GI_F_9",16,1,33,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",9,"Flatt_GI_F_9",17,1,36,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",9,"Flatt_GI_F_9",18,0,36,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",9,"Flatt_GI_F_9",19,0,36,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",9,"Flatt_GI_F_9",20,0,36,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",9,"Flatt_GI_F_9",21,0,36,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",9,"Flatt_GI_F_9",22,0,36,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",9,"Flatt_GI_F_9",23,0,36,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",9,"Flatt_GI_F_9",24,1,38,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",9,"Flatt_GI_F_9",25,0,38,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",9,"Flatt_GI_F_9",26,0,38,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",9,"Flatt_GI_F_9",27,0,38,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",9,"Flatt_GI_F_9",28,0,38,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",9,"Flatt_GI_F_9",29,0,38,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",9,"Flatt_GI_F_9",30,0,38,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",9,"Flatt_GI_F_9",31,0,40,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",9,"Flatt_GI_F_9",32,0,40,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",9,"Flatt_GI_F_9",33,0,40,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",9,"Flatt_GI_F_9",34,0,40,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",9,"Flatt_GI_F_9",35,0,40,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",9,"Flatt_GI_F_9",36,0,43,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",9,"Flatt_GI_F_9",37,0,43,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",9,"Flatt_GI_F_9",38,0,43,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",9,"Flatt_GI_F_9",39,0,43,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",9,"Flatt_GI_F_9",40,0,43,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",9,"Flatt_GI_F_9",41,0,43,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",9,"Flatt_GI_F_9",42,0,43,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",9,"Flatt_GI_F_9",43,0,43,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",9,"Flatt_GI_F_9",44,0,43,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",9,"Flatt_GI_F_9",45,1,43,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",9,"Flatt_GI_F_9",46,0,45,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",9,"Flatt_GI_F_9",47,0,45,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",9,"Flatt_GI_F_9",48,0,45,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",9,"Flatt_GI_F_9",49,0,47,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",9,"Flatt_GI_F_9",50,0,47,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",9,"Flatt_GI_F_9",51,0,47,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",9,"Flatt_GI_F_9",52,1,47,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",9,"Flatt_GI_F_9",53,0,50,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",9,"Flatt_GI_F_9",54,0,50,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",9,"Flatt_GI_F_9",55,0,54,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",9,"Flatt_GI_F_9",56,0,54,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",9,"Flatt_GI_F_9",57,0,59,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",9,"Flatt_GI_F_9",58,0,59,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",9,"Flatt_GI_F_9",59,0,64,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",10,"Flatt_GI_F_10",1,1,10,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",10,"Flatt_GI_F_10",2,1,28,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",10,"Flatt_GI_F_10",3,1,28,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",10,"Flatt_GI_F_10",4,0,28,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",10,"Flatt_GI_F_10",5,0,28,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",10,"Flatt_GI_F_10",6,0,28,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",10,"Flatt_GI_F_10",7,0,32,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",10,"Flatt_GI_F_10",8,0,32,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",10,"Flatt_GI_F_10",9,0,32,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",10,"Flatt_GI_F_10",10,0,32,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",10,"Flatt_GI_F_10",11,0,32,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",10,"Flatt_GI_F_10",12,1,35,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",10,"Flatt_GI_F_10",13,1,35,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",10,"Flatt_GI_F_10",14,0,35,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",10,"Flatt_GI_F_10",15,0,35,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",10,"Flatt_GI_F_10",16,0,35,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",10,"Flatt_GI_F_10",17,0,37,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",10,"Flatt_GI_F_10",18,0,37,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",10,"Flatt_GI_F_10",19,0,37,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",10,"Flatt_GI_F_10",20,0,37,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",10,"Flatt_GI_F_10",21,0,37,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",10,"Flatt_GI_F_10",22,0,37,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",10,"Flatt_GI_F_10",23,0,37,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",10,"Flatt_GI_F_10",24,0,37,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",10,"Flatt_GI_F_10",25,0,42,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",10,"Flatt_GI_F_10",26,0,42,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",10,"Flatt_GI_F_10",27,0,42,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",10,"Flatt_GI_F_10",28,0,42,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",10,"Flatt_GI_F_10",29,0,42,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",10,"Flatt_GI_F_10",30,0,42,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",10,"Flatt_GI_F_10",31,0,42,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",10,"Flatt_GI_F_10",32,0,42,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",10,"Flatt_GI_F_10",33,0,42,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",10,"Flatt_GI_F_10",34,0,42,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",10,"Flatt_GI_F_10",35,0,44,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",10,"Flatt_GI_F_10",36,0,44,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",10,"Flatt_GI_F_10",37,0,44,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",10,"Flatt_GI_F_10",38,0,44,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",10,"Flatt_GI_F_10",39,0,44,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",10,"Flatt_GI_F_10",40,0,44,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",10,"Flatt_GI_F_10",41,0,44,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",10,"Flatt_GI_F_10",42,0,46,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",10,"Flatt_GI_F_10",43,0,46,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",10,"Flatt_GI_F_10",44,0,46,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",10,"Flatt_GI_F_10",45,0,46,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",10,"Flatt_GI_F_10",46,0,46,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",10,"Flatt_GI_F_10",47,0,46,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",10,"Flatt_GI_F_10",48,0,49,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",10,"Flatt_GI_F_10",49,0,51,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",10,"Flatt_GI_F_10",50,0,51,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",10,"Flatt_GI_F_10",51,0,53,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",10,"Flatt_GI_F_10",52,0,53,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",10,"Flatt_GI_F_10",53,0,56,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",10,"Flatt_GI_F_10",54,0,56,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",10,"Flatt_GI_F_10",55,0,58,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",10,"Flatt_GI_F_10",56,0,58,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",10,"Flatt_GI_F_10",57,0,58,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",10,"Flatt_GI_F_10",58,0,58,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",10,"Flatt_GI_F_10",59,0,63,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",10,"Flatt_GI_F_10",60,0,65,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",10,"Flatt_GI_F_10",61,0,65,"Spain",41.618,0.62,173
"Flatt","S",1,"GI","F",10,"Flatt_GI_F_10",62,1,67,"Spain",41.618,0.62,173
"Flatt","S",1,"KA","F",1,"Flatt_KA_F_1",1,1,4,"Denmark",55.945,10.213,15
"Flatt","S",1,"KA","F",1,"Flatt_KA_F_1",2,1,6,"Denmark",55.945,10.213,15
"Flatt","S",1,"KA","F",1,"Flatt_KA_F_1",3,1,6,"Denmark",55.945,10.213,15
"Flatt","S",1,"KA","F",1,"Flatt_KA_F_1",4,1,12,"Denmark",55.945,10.213,15
"Flatt","S",1,"KA","F",1,"Flatt_KA_F_1",5,1,18,"Denmark",55.945,10.213,15
"Flatt","S",1,"KA","F",1,"Flatt_KA_F_1",6,0,20,"Denmark",55.945,10.213,15
"Flatt","S",1,"KA","F",1,"Flatt_KA_F_1",7,1,25,"Denmark",55.945,10.213,15
"Flatt","S",1,"KA","F",1,"Flatt_KA_F_1",8,0,30,"Denmark",55.945,10.213,15
"Flatt","S",1,"KA","F",1,"Flatt_KA_F_1",9,0,32,"Denmark",55.945,10.213,15
"Flatt","S",1,"KA","F",1,"Flatt_KA_F_1",10,0,35,"Denmark",55.945,10.213,15
"Flatt","S",1,"KA","F",1,"Flatt_KA_F_1",11,0,35,"Denmark",55.945,10.213,15
"Flatt","S",1,"KA","F",1,"Flatt_KA_F_1",12,0,35,"Denmark",55.945,10.213,15
"Flatt","S",1,"KA","F",1,"Flatt_KA_F_1",13,0,37,"Denmark",55.945,10.213,15
"Flatt","S",1,"KA","F",1,"Flatt_KA_F_1",14,0,39,"Denmark",55.945,10.213,15
"Flatt","S",1,"KA","F",1,"Flatt_KA_F_1",15,0,42,"Denmark",55.945,10.213,15
"Flatt","S",1,"KA","F",1,"Flatt_KA_F_1",16,0,42,"Denmark",55.945,10.213,15
"Flatt","S",1,"KA","F",1,"Flatt_KA_F_1",17,0,44,"Denmark",55.945,10.213,15
"Flatt","S",1,"KA","F",1,"Flatt_KA_F_1",18,0,46,"Denmark",55.945,10.213,15
"Flatt","S",1,"KA","F",1,"Flatt_KA_F_1",19,0,46,"Denmark",55.945,10.213,15
"Flatt","S",1,"KA","F",1,"Flatt_KA_F_1",20,0,49,"Denmark",55.945,10.213,15
"Flatt","S",1,"KA","F",1,"Flatt_KA_F_1",21,0,49,"Denmark",55.945,10.213,15
"Flatt","S",1,"KA","F",1,"Flatt_KA_F_1",22,0,49,"Denmark",55.945,10.213,15
"Flatt","S",1,"KA","F",1,"Flatt_KA_F_1",23,0,49,"Denmark",55.945,10.213,15
"Flatt","S",1,"KA","F",1,"Flatt_KA_F_1",24,0,51,"Denmark",55.945,10.213,15
"Flatt","S",1,"KA","F",1,"Flatt_KA_F_1",25,0,53,"Denmark",55.945,10.213,15
"Flatt","S",1,"KA","F",1,"Flatt_KA_F_1",26,0,53,"Denmark",55.945,10.213,15
