Supervisor.PI	Diet	Batch	Population	Line	Sex	ReplicateVialOld	ReplicateVial	Individual	CentroidSizeLeft_micrometers	CentroidSizeRight_micrometers	Country	Latitude	Longitude	Altitude	Population_Lat	Population_Lon	Population_Alt	Color	StatusT	StatusM	Wolbachia	PC.ratio	DevAssym	AvArea
Onder	NS	2	AK	AK10	M	3	Onder_2_AK10_3	30	2460.64266874855	2458.81014220822	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.179	1.83252654033004	2459.72640547839
Onder	NS	2	AK	AK10	M	3	Onder_2_AK10_3	31	2404.09081992848	2386.91313631862	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.179	17.1776836098597	2395.50197812355
Onder	NS	2	AK	AK10	M	3	Onder_2_AK10_3	32	2068.17819932374	2077.11143197403	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.179	8.93323265028994	2072.64481564889
Onder	NS	3	AK	AK11	F	1	Onder_3_AK11_1	1	2837.67750653882	2857.10400861852	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.179	19.4265020796997	2847.39075757867
Onder	NS	3	AK	AK11	F	1	Onder_3_AK11_1	2	2759.88704798939	2745.95724080161	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.179	13.9298071877797	2752.9221443955
Onder	NS	3	AK	AK11	F	1	Onder_3_AK11_1	3	2902.91723517768	2895.15918474663	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.179	7.75805043104992	2899.03820996216
Onder	NS	3	AK	AK11	F	1	Onder_3_AK11_1	4	2772.85137496607	2779.69854799761	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.179	6.84717303154002	2776.27496148184
Onder	NS	3	AK	AK11	F	1	Onder_3_AK11_1	5	2897.61278681407	2887.69806902488	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.179	9.91471778919004	2892.65542791948
Onder	NS	3	AK	AK11	F	1	Onder_3_AK11_1	6	2849.10341145884	2875.21005295926	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.179	26.1066415004198	2862.15673220905
Onder	NS	3	AK	AK11	F	1	Onder_3_AK11_1	7	2862.07646724073	2902.60569735732	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.179	40.52923011659	2882.34108229902
Onder	NS	3	AK	AK11	F	1	Onder_3_AK11_1	8	2879.29595007585	2883.50767655576	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.179	4.21172647990988	2881.40181331581
Onder	NS	3	AK	AK11	F	1	Onder_3_AK11_1	9	2780.37750326246	2795.78458952939	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.179	15.40708626693	2788.08104639593
Onder	NS	3	AK	AK11	F	1	Onder_3_AK11_1	10	2734.23426597883	2715.67235416756	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.179	18.56191181127	2724.9533100732
Onder	NS	3	AK	AK11	F	2	Onder_3_AK11_2	11	2795.97085620197	2797.88246725855	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.179	1.91161105658011	2796.92666173026
Onder	NS	3	AK	AK11	F	2	Onder_3_AK11_2	12	2904.89174886983	2894.26576747879	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.179	10.6259813910397	2899.57875817431
Onder	NS	3	AK	AK11	F	2	Onder_3_AK11_2	13	2639.98554115291	2649.11882013518	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.179	9.13327898226999	2644.55218064405
Onder	NS	3	AK	AK11	F	2	Onder_3_AK11_2	14	2828.14155188166	2838.96513678587	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.179	10.8235849042103	2833.55334433376
Onder	NS	3	AK	AK11	F	2	Onder_3_AK11_2	15	2762.99658807151	2771.35557569786	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.179	8.35898762634997	2767.17608188469
Onder	NS	3	AK	AK11	F	2	Onder_3_AK11_2	16	2784.83595835575	2805.32092834349	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.179	20.48496998774	2795.07844334962
Onder	NS	3	AK	AK11	F	2	Onder_3_AK11_2	17	2789.22971604843	2786.77816986067	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.179	2.45154618775996	2788.00394295455
Onder	NS	3	AK	AK11	F	2	Onder_3_AK11_2	18	2873.94286290886	2882.40373077236	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.179	8.46086786349997	2878.17329684061
Onder	NS	3	AK	AK11	F	2	Onder_3_AK11_2	19	2839.74500269162	2865.09940182745	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.179	25.3543991358301	2852.42220225953
Onder	NS	3	AK	AK11	F	2	Onder_3_AK11_2	20	2815.64052761712	2821.5624307849	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.179	5.92190316777987	2818.60147920101
Onder	NS	3	AK	AK11	F	3	Onder_3_AK11_3	21	2787.34942277268	2794.93730821784	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.179	7.58788544515983	2791.14336549526
Onder	NS	3	AK	AK11	F	3	Onder_3_AK11_3	22	2801.09063465715	2777.88598200898	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.179	23.2046526481699	2789.48830833307
Onder	NS	3	AK	AK11	F	3	Onder_3_AK11_3	23	2714.20361343883	2736.53022854468	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.179	22.3266151058501	2725.36692099176
Onder	NS	3	AK	AK11	F	3	Onder_3_AK11_3	24	2871.98042302624	2871.52173408846	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.179	0.458688937779698	2871.75107855735
Onder	NS	3	AK	AK11	F	3	Onder_3_AK11_3	25	2800.96563154209	2814.3294986046	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.179	13.3638670625101	2807.64756507334
Onder	NS	3	AK	AK11	F	3	Onder_3_AK11_3	26	2824.30869307666	2795.52503343297	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.179	28.78365964369	2809.91686325481
Onder	NS	3	AK	AK11	F	3	Onder_3_AK11_3	27	2821.55415788023	2848.47799683445	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.179	26.9238389542202	2835.01607735734
Onder	NS	3	AK	AK11	F	3	Onder_3_AK11_3	28	2893.09150402333	2886.81976918837	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.179	6.27173483495972	2889.95563660585
Onder	NS	3	AK	AK11	F	3	Onder_3_AK11_3	29	2791.08206690559	2804.45428475381	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.179	13.3722178482199	2797.7681758297
Onder	NS	3	AK	AK11	F	3	Onder_3_AK11_3	30	2743.47421496576	2711.53255430179	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.179	31.9416606639702	2727.50338463377
Onder	NS	3	AK	AK11	M	1	Onder_3_AK11_1	1	2462.53985877159	2466.2374988458	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.179	3.69764007421009	2464.38867880869
Onder	NS	3	AK	AK11	M	1	Onder_3_AK11_1	2	2538.99140932221	2542.80183527234	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.179	3.81042595013014	2540.89662229727
Onder	NS	3	AK	AK11	M	1	Onder_3_AK11_1	3	2252.15469616543	2236.84196873476	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.179	15.3127274306698	2244.49833245009
Onder	NS	3	AK	AK11	M	1	Onder_3_AK11_1	4	2496.74500063567	2476.20875961814	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.179	20.5362410175298	2486.4768801269
Onder	NS	3	AK	AK11	M	1	Onder_3_AK11_1	5	2421.68946545786	2411.81219220693	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.179	9.8772732509301	2416.7508288324
Onder	NS	3	AK	AK11	M	1	Onder_3_AK11_1	6	2507.27510176367	2495.01738634712	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.179	12.2577154165501	2501.1462440554
Onder	NS	3	AK	AK11	M	1	Onder_3_AK11_1	7	2471.29191607936	2486.27632788884	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.179	14.9844118094802	2478.7841219841
Onder	NS	3	AK	AK11	M	1	Onder_3_AK11_1	8	2377.73645099561	2393.94055843047	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.179	16.2041074348599	2385.83850471304
Onder	NS	3	AK	AK11	M	1	Onder_3_AK11_1	9	2463.71579455488	2467.42586280966	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.179	3.7100682547798	2465.57082868227
Onder	NS	3	AK	AK11	M	2	Onder_3_AK11_2	10	2345.14868878457	2345.57510683627	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.179	0.426418051700239	2345.36189781042
Onder	NS	3	AK	AK11	M	2	Onder_3_AK11_2	11	2411.43687470587	2412.25685700259	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.179	0.8199822967199	2411.84686585423
Onder	NS	3	AK	AK11	M	2	Onder_3_AK11_2	12	2390.70754702887	2405.45110217481	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.179	14.7435551459398	2398.07932460184
Onder	NS	3	AK	AK11	M	2	Onder_3_AK11_2	13	2405.46582543082	2411.38413532975	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.179	5.91830989892969	2408.42498038028
Onder	NS	3	AK	AK11	M	2	Onder_3_AK11_2	14	2510.72589774264	2500.64394347368	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.179	10.0819542689601	2505.68492060816
Onder	NS	3	AK	AK11	M	2	Onder_3_AK11_2	15	2422.20193613547	2446.23062676854	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.179	24.0286906330698	2434.21628145201
Onder	NS	3	AK	AK11	M	2	Onder_3_AK11_2	16	2416.41488553121	2432.26801460637	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.179	15.8531290751598	2424.34145006879
Onder	NS	3	AK	AK11	M	2	Onder_3_AK11_2	17	2383.41934783017	2401.82543381512	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.179	18.4060859849501	2392.62239082264
Onder	NS	3	AK	AK11	M	2	Onder_3_AK11_2	18	2474.43037498088	2461.69689821196	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.179	12.7334767689199	2468.06363659642
Onder	NS	3	AK	AK11	M	2	Onder_3_AK11_2	19	2443.08163998889	2461.09077553714	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.179	18.00913554825	2452.08620776301
Onder	NS	3	AK	AK11	M	3	Onder_3_AK11_3	20	2378.79883038957	2392.30844890294	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.179	13.5096185133702	2385.55363964625
Onder	NS	3	AK	AK11	M	3	Onder_3_AK11_3	21	2358.03467043824	2370.65895785682	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.179	12.62428741858	2364.34681414753
Onder	NS	3	AK	AK11	M	3	Onder_3_AK11_3	22	2412.78767776164	2436.21150242002	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.179	23.42382465838	2424.49959009083
Onder	NS	3	AK	AK11	M	3	Onder_3_AK11_3	23	2371.49117305682	2338.13039456443	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.179	33.3607784923902	2354.81078381063
Onder	NS	3	AK	AK11	M	3	Onder_3_AK11_3	24	2282.6378958378	2296.92786595801	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.179	14.28997012021	2289.7828808979
Onder	NS	3	AK	AK11	M	3	Onder_3_AK11_3	25	2398.68107035546	2382.19786234242	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.179	16.48320801304	2390.43946634894
Onder	NS	3	AK	AK11	M	3	Onder_3_AK11_3	26	2312.02350952494	2307.61670212832	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.179	4.40680739662002	2309.82010582663
Onder	NS	3	AK	AK11	M	3	Onder_3_AK11_3	27	2509.57904626971	2513.88764773289	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.179	4.30860146317991	2511.7333470013
Onder	NS	3	AK	AK11	M	3	Onder_3_AK11_3	28	2515.34007496283	2500.10618115119	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.179	15.23389381164	2507.72312805701
Onder	NS	3	AK	AK11	M	3	Onder_3_AK11_3	29	2493.35846712124	2469.67491100671	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.179	23.6835561145303	2481.51668906397
Onder	NS	3	AK	AK11	M	1	Onder_3_AK11_1	30	2506.50755951679	2509.8067587406	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.179	3.29919922380986	2508.15715912869
Onder	NS	3	AK	AK12	F	1	Onder_3_AK12_1	1	2969.95156952513	2985.89429080736	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.179	15.9427212822302	2977.92293016624
Onder	NS	3	AK	AK12	F	1	Onder_3_AK12_1	2	2920.66791365057	2916.9738826885	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.179	3.69403096206997	2918.82089816954
Onder	NS	3	AK	AK12	F	1	Onder_3_AK12_1	3	2990.55815109468	2986.14296053119	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.179	4.41519056348989	2988.35055581293
Onder	NS	3	AK	AK12	F	1	Onder_3_AK12_1	4	2928.1762790356	2941.11486716755	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.179	12.9385881319499	2934.64557310157
Onder	NS	3	AK	AK12	F	1	Onder_3_AK12_1	5	2891.03710060601	2914.66706811862	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.179	23.6299675126102	2902.85208436232
Onder	NS	3	AK	AK12	F	1	Onder_3_AK12_1	6	2932.11082066043	2928.61468858824	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.179	3.49613207218999	2930.36275462434
Onder	NS	3	AK	AK12	F	1	Onder_3_AK12_1	7	2985.55056684961	2990.39342584249	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.179	4.84285899288034	2987.97199634605
Onder	NS	3	AK	AK12	F	1	Onder_3_AK12_1	8	2932.85425472157	2967.08985666077	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.179	34.2356019391996	2949.97205569117
Onder	NS	3	AK	AK12	F	1	Onder_3_AK12_1	9	2975.81402165034	2956.8609608801	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.179	18.95306077024	2966.33749126522
Onder	NS	3	AK	AK12	F	1	Onder_3_AK12_1	10	2932.31299519298	2961.42513396094	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.179	29.11213876796	2946.86906457696
Onder	NS	3	AK	AK12	F	2	Onder_3_AK12_2	11	2851.76388023518	2895.35851848292	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.179	43.59463824774	2873.56119935905
Onder	NS	3	AK	AK12	F	2	Onder_3_AK12_2	12	2861.65796045754	2861.68229065241	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.179	0.02433019486989	2861.67012555498
Onder	NS	3	AK	AK12	F	2	Onder_3_AK12_2	13	2778.61245385894	2789.73569348066	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.179	11.1232396217197	2784.1740736698
Onder	NS	3	AK	AK12	F	2	Onder_3_AK12_2	14	2809.00318647573	2801.57838082	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.179	7.42480565573032	2805.29078364787
Onder	NS	3	AK	AK12	F	2	Onder_3_AK12_2	15	2855.99098419165	2866.33722497839	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.179	10.3462407867401	2861.16410458502
Onder	NS	3	AK	AK12	F	2	Onder_3_AK12_2	16	2866.3799086844	2899.34467503469	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.179	32.9647663502901	2882.86229185955
Onder	NS	3	AK	AK12	F	2	Onder_3_AK12_2	17	2817.14881388719	2833.33146471294	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.179	16.18265082575	2825.24013930007
Onder	NS	3	AK	AK12	F	2	Onder_3_AK12_2	18	2828.4980015983	2820.56123315542	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.179	7.93676844288029	2824.52961737686
Onder	NS	3	AK	AK12	F	2	Onder_3_AK12_2	19	2881.56068931092	2901.21064599805	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.179	19.6499566871298	2891.38566765449
Onder	NS	3	AK	AK12	F	2	Onder_3_AK12_2	20	2858.43216684482	2854.30935382064	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.179	4.12281302418023	2856.37076033273
Onder	NS	3	AK	AK12	F	3	Onder_3_AK12_3	21	2959.26558082805	2959.22301289409	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.179	0.042567933960072	2959.24429686107
Onder	NS	3	AK	AK12	F	3	Onder_3_AK12_3	22	2873.66571751865	2840.59988763775	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.179	33.0658298809003	2857.1328025782
Onder	NS	3	AK	AK12	F	3	Onder_3_AK12_3	23	2879.9044706719	2863.30041711526	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.179	16.6040535566399	2871.60244389358
Onder	NS	3	AK	AK12	F	3	Onder_3_AK12_3	24	2822.43907857321	2804.45198865354	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.179	17.9870899196699	2813.44553361338
Onder	NS	3	AK	AK12	F	3	Onder_3_AK12_3	25	2731.25023935823	2733.94590222521	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.179	2.69566286698	2732.59807079172
Onder	NS	3	AK	AK12	F	3	Onder_3_AK12_3	26	2923.26889674843	2935.77278198113	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.179	12.5038852326998	2929.52083936478
Onder	NS	3	AK	AK12	F	3	Onder_3_AK12_3	27	2875.39565339123	2885.58166674832	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.179	10.1860133570899	2880.48866006978
Onder	NS	3	AK	AK12	F	3	Onder_3_AK12_3	28	2893.29863069936	2875.63288536892	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.179	17.6657453304397	2884.46575803414
Onder	NS	3	AK	AK12	F	3	Onder_3_AK12_3	29	2913.98280246627	2897.75487032841	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.179	16.2279321378601	2905.86883639734
Onder	NS	3	AK	AK12	F	3	Onder_3_AK12_3	30	2882.5272965494	2865.9312767817	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.179	16.5960197677	2874.22928666555
Onder	NS	3	AK	AK12	M	1	Onder_3_AK12_1	1	2624.96585979239	2638.07972912799	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.179	13.1138693356002	2631.52279446019
Onder	NS	3	AK	AK12	M	1	Onder_3_AK12_1	2	2727.64258265815	2744.7531057066	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.179	17.11052304845	2736.19784418237
Onder	NS	3	AK	AK12	M	1	Onder_3_AK12_1	3	2633.0977116645	2647.97430443953	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.179	14.8765927750301	2640.53600805201
Onder	NS	3	AK	AK12	M	1	Onder_3_AK12_1	4	2560.22685410782	2576.1048415839	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.179	15.8779874760799	2568.16584784586
Onder	NS	3	AK	AK12	M	1	Onder_3_AK12_1	5	2548.18185376044	2541.28892944608	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.179	6.89292431435979	2544.73539160326
Onder	NS	3	AK	AK12	M	1	Onder_3_AK12_1	6	2500.74694371094	2499.70628527465	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.179	1.04065843628996	2500.22661449279
Onder	NS	3	AK	AK12	M	1	Onder_3_AK12_1	7	2520.84112949325	2541.66185664246	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.179	20.8207271492101	2531.25149306785
Onder	NS	3	AK	AK12	M	1	Onder_3_AK12_1	8	2527.34827690012	2539.90680050572	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.179	12.5585236056004	2533.62753870292
Onder	NS	3	AK	AK12	M	1	Onder_3_AK12_1	9	2578.87294298141	2606.835856697	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.179	27.9629137155903	2592.85439983921
Onder	NS	3	AK	AK12	M	2	Onder_3_AK12_2	10	2514.90323465496	2505.21275258138	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.179	9.69048207358037	2510.05799361817
Onder	NS	3	AK	AK12	M	2	Onder_3_AK12_2	11	2458.42153657366	2480.3924689414	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.179	21.9709323677398	2469.40700275753
Onder	NS	3	AK	AK12	M	2	Onder_3_AK12_2	12	2376.91878271791	2385.40579588924	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.179	8.48701317133009	2381.16228930357
Onder	NS	3	AK	AK12	M	2	Onder_3_AK12_2	13	2529.41517166558	2549.17130572765	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.179	19.75613406207	2539.29323869661
Onder	NS	3	AK	AK12	M	2	Onder_3_AK12_2	14	2482.90112615706	2484.90862544682	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.179	2.00749928976029	2483.90487580194
Onder	NS	3	AK	AK12	M	2	Onder_3_AK12_2	15	2440.60493914816	2418.02190255242	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.179	22.5830365957399	2429.31342085029
Onder	NS	3	AK	AK12	M	2	Onder_3_AK12_2	16	2410.797916243	2381.24939423766	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.179	29.5485220053401	2396.02365524033
Onder	NS	3	AK	AK12	M	2	Onder_3_AK12_2	17	2441.45781961884	2403.13608757349	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.179	38.32173204535	2422.29695359616
Onder	NS	3	AK	AK12	M	2	Onder_3_AK12_2	18	2507.02147439307	2504.45245242029	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.179	2.56902197278032	2505.73696340668
Onder	NS	3	AK	AK12	M	2	Onder_3_AK12_2	19	2436.66938748653	2423.63873516628	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.179	13.0306523202498	2430.15406132641
Onder	NS	3	AK	AK12	M	3	Onder_3_AK12_3	20	2432.92581674008	2430.73151245496	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.179	2.19430428511987	2431.82866459752
Onder	NS	3	AK	AK12	M	3	Onder_3_AK12_3	21	2474.91420000735	2463.01245734024	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.179	11.9017426671098	2468.96332867379
Onder	NS	3	AK	AK12	M	3	Onder_3_AK12_3	22	2436.0975133224	2441.98476499719	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.179	5.8872516747897	2439.04113915979
Onder	NS	3	AK	AK12	M	3	Onder_3_AK12_3	23	2441.12976052278	2453.35520359323	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.179	12.2254430704497	2447.242482058
Onder	NS	3	AK	AK12	M	3	Onder_3_AK12_3	24	2451.5751796585	2446.22272974208	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.179	5.35244991642003	2448.89895470029
Onder	NS	3	AK	AK12	M	3	Onder_3_AK12_3	25	2532.47810429042	2523.82835887768	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.179	8.64974541274023	2528.15323158405
Onder	NS	3	AK	AK12	M	3	Onder_3_AK12_3	26	2532.39848507244	2502.43779427413	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.179	29.9606907983102	2517.41813967328
Onder	NS	3	AK	AK12	M	3	Onder_3_AK12_3	27	2609.27307555993	2612.70576219482	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.179	3.43268663489016	2610.98941887738
Onder	NS	3	AK	AK12	M	3	Onder_3_AK12_3	28	2502.05483870406	2489.21950909678	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.179	12.8353296072801	2495.63717390042
Onder	NS	3	AK	AK12	M	3	Onder_3_AK12_3	29	2418.10728498444	2419.7013689842	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.179	1.59408399976019	2418.90432698432
Onder	NS	3	AK	AK12	M	1	Onder_3_AK12_1	30	2522.11514751155	2529.78698565717	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.179	7.67183814562031	2525.95106658436
Onder	NS	3	AK	AK13	F	1	Onder_3_AK13_1	1	3076.36285619236	3064.18917972811	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.179	12.1736764642501	3070.27601796024
Onder	NS	3	AK	AK13	F	1	Onder_3_AK13_1	2	2893.85608807909	2889.06412300987	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.179	4.79196506922017	2891.46010554448
Onder	NS	3	AK	AK13	F	1	Onder_3_AK13_1	3	3017.44382402417	3012.03816060388	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.179	5.40566342029024	3014.74099231402
Onder	NS	3	AK	AK13	F	1	Onder_3_AK13_1	4	2972.55464999424	2958.73391371627	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.179	13.8207362779704	2965.64428185526
Onder	NS	3	AK	AK13	F	1	Onder_3_AK13_1	5	2932.39767651354	2935.41098681026	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.179	3.01331029672019	2933.9043316619
Onder	NS	3	AK	AK13	F	1	Onder_3_AK13_1	6	2982.7030106786	2974.56465943096	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.179	8.13835124764	2978.63383505478
Onder	NS	3	AK	AK13	F	1	Onder_3_AK13_1	7	2916.15836251648	2918.85160989585	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.179	2.69324737936995	2917.50498620617
Onder	NS	3	AK	AK13	F	1	Onder_3_AK13_1	8	2948.7705742119	2932.00787511459	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.179	16.7626990973099	2940.38922466324
Onder	NS	3	AK	AK13	F	1	Onder_3_AK13_1	9	3005.35448624331	3013.75250094343	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.179	8.3980147001198	3009.55349359337
