Supervisor.PI,Diet,Batch,Population,Line,Sex,Individual,MostAdvancedStage,NumberOfEggs,Country,Latitude,Longitude,Altitude
Schlotterer,NS,2,KA,KA5,F,10,14,4,Denmark,55.945,10.213,15
Schlotterer,NS,2,KA,KA5,F,11,14,3,Denmark,55.945,10.213,15
Schlotterer,NS,2,KA,KA5,F,12,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,2,KA,KA5,F,13,14,5,Denmark,55.945,10.213,15
Schlotterer,NS,2,KA,KA5,F,14,14,2,Denmark,55.945,10.213,15
Schlotterer,NS,2,KA,KA5,F,15,14,1,Denmark,55.945,10.213,15
Schlotterer,NS,2,KA,KA28,F,1,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,2,KA,KA28,F,2,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,2,KA,KA28,F,3,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,2,KA,KA28,F,4,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,2,KA,KA28,F,5,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,2,KA,KA28,F,6,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,2,KA,KA28,F,7,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,2,KA,KA28,F,8,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,2,KA,KA28,F,9,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,2,KA,KA28,F,10,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,2,KA,KA28,F,11,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,2,KA,KA28,F,12,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,2,KA,KA28,F,13,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,2,KA,KA28,F,14,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,2,KA,KA10,F,1,14,1,Denmark,55.945,10.213,15
Schlotterer,NS,2,KA,KA10,F,2,9,0,Denmark,55.945,10.213,15
Schlotterer,NS,2,KA,KA10,F,3,14,3,Denmark,55.945,10.213,15
Schlotterer,NS,2,KA,KA10,F,4,8,0,Denmark,55.945,10.213,15
Schlotterer,NS,2,KA,KA10,F,5,14,1,Denmark,55.945,10.213,15
Schlotterer,NS,2,KA,KA10,F,6,14,1,Denmark,55.945,10.213,15
Schlotterer,NS,2,KA,KA10,F,7,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,2,KA,KA10,F,8,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,2,KA,KA10,F,9,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,2,KA,KA10,F,10,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,2,KA,KA10,F,11,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,2,KA,KA10,F,12,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,2,KA,KA10,F,13,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,2,KA,KA10,F,14,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,2,KA,KA10,F,15,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,1,KA,KA13,F,1,14,3,Denmark,55.945,10.213,15
Schlotterer,NS,1,KA,KA13,F,2,14,1,Denmark,55.945,10.213,15
Schlotterer,NS,1,KA,KA13,F,3,14,1,Denmark,55.945,10.213,15
Schlotterer,NS,1,KA,KA13,F,4,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,1,KA,KA13,F,5,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,1,KA,KA13,F,6,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,1,KA,KA13,F,7,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,1,KA,KA13,F,8,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,1,KA,KA13,F,9,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,1,KA,KA13,F,10,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,1,KA,KA13,F,11,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,1,KA,KA13,F,12,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,1,KA,KA13,F,13,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,1,KA,KA13,F,14,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,1,KA,KA13,F,15,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,2,KA,KA17,F,1,14,1,Denmark,55.945,10.213,15
Schlotterer,NS,2,KA,KA17,F,2,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,2,KA,KA17,F,3,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,2,KA,KA17,F,4,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,2,KA,KA17,F,5,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,2,KA,KA17,F,6,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,2,KA,KA17,F,7,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,2,KA,KA17,F,8,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,2,KA,KA17,F,9,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,2,MU,MU15,F,1,14,3,Germany,48.180,11.610,520
Schlotterer,NS,2,MU,MU15,F,2,14,1,Germany,48.180,11.610,520
Schlotterer,NS,2,MU,MU15,F,3,14,2,Germany,48.180,11.610,520
Schlotterer,NS,2,MU,MU15,F,4,14,1,Germany,48.180,11.610,520
Schlotterer,NS,2,MU,MU15,F,5,14,3,Germany,48.180,11.610,520
Schlotterer,NS,2,MU,MU15,F,6,9,0,Germany,48.180,11.610,520
Schlotterer,NS,2,MU,MU15,F,7,14,4,Germany,48.180,11.610,520
Schlotterer,NS,2,MU,MU15,F,8,14,1,Germany,48.180,11.610,520
Schlotterer,NS,2,MU,MU15,F,9,14,1,Germany,48.180,11.610,520
Schlotterer,NS,2,MU,MU15,F,10,14,1,Germany,48.180,11.610,520
Schlotterer,NS,2,MU,MU15,F,11,14,2,Germany,48.180,11.610,520
Schlotterer,NS,2,MU,MU15,F,12,14,3,Germany,48.180,11.610,520
Schlotterer,NS,2,MU,MU15,F,13,7,0,Germany,48.180,11.610,520
Schlotterer,NS,2,MU,MU15,F,14,7,0,Germany,48.180,11.610,520
Schlotterer,NS,2,MU,MU15,F,15,7,0,Germany,48.180,11.610,520
Schlotterer,NS,2,UM,UM21,F,1,9,0,Ukraine,48.753,30.206,214
Schlotterer,NS,2,UM,UM21,F,2,8,0,Ukraine,48.753,30.206,214
Schlotterer,NS,2,UM,UM21,F,3,8,0,Ukraine,48.753,30.206,214
Schlotterer,NS,2,UM,UM21,F,4,9,0,Ukraine,48.753,30.206,214
Schlotterer,NS,2,UM,UM21,F,5,8,0,Ukraine,48.753,30.206,214
Schlotterer,NS,2,UM,UM21,F,6,8,0,Ukraine,48.753,30.206,214
Schlotterer,NS,2,UM,UM21,F,7,8,0,Ukraine,48.753,30.206,214
Schlotterer,NS,2,UM,UM21,F,8,9,0,Ukraine,48.753,30.206,214
Schlotterer,NS,2,UM,UM21,F,9,14,1,Ukraine,48.753,30.206,214
Schlotterer,NS,2,UM,UM21,F,10,7,0,Ukraine,48.753,30.206,214
Schlotterer,NS,2,UM,UM21,F,11,7,0,Ukraine,48.753,30.206,214
Schlotterer,NS,2,UM,UM21,F,12,7,0,Ukraine,48.753,30.206,214
Schlotterer,NS,2,UM,UM21,F,13,7,0,Ukraine,48.753,30.206,214
Schlotterer,NS,2,UM,UM21,F,14,7,0,Ukraine,48.753,30.206,214
Schlotterer,NS,2,UM,UM21,F,15,7,0,Ukraine,48.753,30.206,214
Schlotterer,NS,2,VA,VA57,F,1,14,1,Russia,57.979,33.244,217
Schlotterer,NS,2,VA,VA57,F,2,14,1,Russia,57.979,33.244,217
Schlotterer,NS,2,VA,VA57,F,3,14,1,Russia,57.979,33.244,217
Schlotterer,NS,2,VA,VA57,F,4,14,1,Russia,57.979,33.244,217
Schlotterer,NS,2,VA,VA57,F,5,7,0,Russia,57.979,33.244,217
Schlotterer,NS,2,VA,VA57,F,6,7,0,Russia,57.979,33.244,217
Schlotterer,NS,2,VA,VA57,F,7,7,0,Russia,57.979,33.244,217
Schlotterer,NS,2,VA,VA57,F,8,7,0,Russia,57.979,33.244,217
Schlotterer,NS,2,VA,VA57,F,9,7,0,Russia,57.979,33.244,217
Schlotterer,NS,2,VA,VA57,F,10,7,0,Russia,57.979,33.244,217
Schlotterer,NS,2,VA,VA57,F,11,7,0,Russia,57.979,33.244,217
Schlotterer,NS,2,VA,VA57,F,12,7,0,Russia,57.979,33.244,217
Schlotterer,NS,2,VA,VA57,F,13,7,0,Russia,57.979,33.244,217
Schlotterer,NS,2,VA,VA57,F,14,7,0,Russia,57.979,33.244,217
Schlotterer,NS,2,VA,VA57,F,15,7,0,Russia,57.979,33.244,217
Schlotterer,NS,2,VA,VA47,F,1,14,2,Russia,57.979,33.244,217
Schlotterer,NS,2,VA,VA47,F,2,14,2,Russia,57.979,33.244,217
Schlotterer,NS,2,VA,VA47,F,3,14,6,Russia,57.979,33.244,217
Schlotterer,NS,2,VA,VA47,F,4,7,0,Russia,57.979,33.244,217
Schlotterer,NS,2,VA,VA47,F,5,7,0,Russia,57.979,33.244,217
Schlotterer,NS,2,VA,VA47,F,6,7,0,Russia,57.979,33.244,217
Schlotterer,NS,2,VA,VA47,F,7,7,0,Russia,57.979,33.244,217
Schlotterer,NS,2,VA,VA47,F,8,7,0,Russia,57.979,33.244,217
Schlotterer,NS,2,VA,VA47,F,9,7,0,Russia,57.979,33.244,217
Schlotterer,NS,2,VA,VA47,F,10,7,0,Russia,57.979,33.244,217
Schlotterer,NS,2,VA,VA47,F,11,7,0,Russia,57.979,33.244,217
Schlotterer,NS,2,VA,VA47,F,12,7,0,Russia,57.979,33.244,217
Schlotterer,NS,2,VA,VA47,F,13,7,0,Russia,57.979,33.244,217
Schlotterer,NS,2,VA,VA47,F,14,7,0,Russia,57.979,33.244,217
Schlotterer,NS,2,VA,VA47,F,15,7,0,Russia,57.979,33.244,217
Schlotterer,NS,2,VA,VA46,F,1,14,4,Russia,57.979,33.244,217
Schlotterer,NS,2,VA,VA46,F,2,14,2,Russia,57.979,33.244,217
Schlotterer,NS,2,VA,VA46,F,3,14,3,Russia,57.979,33.244,217
Schlotterer,NS,2,VA,VA46,F,4,8,0,Russia,57.979,33.244,217
Schlotterer,NS,2,VA,VA46,F,5,7,0,Russia,57.979,33.244,217
Schlotterer,NS,2,VA,VA46,F,6,7,0,Russia,57.979,33.244,217
Schlotterer,NS,2,VA,VA46,F,7,7,0,Russia,57.979,33.244,217
Schlotterer,NS,2,VA,VA46,F,8,7,0,Russia,57.979,33.244,217
Schlotterer,NS,2,VA,VA46,F,9,7,0,Russia,57.979,33.244,217
Schlotterer,NS,2,VA,VA46,F,10,7,0,Russia,57.979,33.244,217
Schlotterer,NS,2,VA,VA46,F,11,7,0,Russia,57.979,33.244,217
Schlotterer,NS,2,VA,VA46,F,12,7,0,Russia,57.979,33.244,217
Schlotterer,NS,2,VA,VA46,F,13,7,0,Russia,57.979,33.244,217
Schlotterer,NS,2,VA,VA46,F,14,7,0,Russia,57.979,33.244,217
Schlotterer,NS,2,VA,VA46,F,15,7,0,Russia,57.979,33.244,217
Schlotterer,NS,2,VA,VA6,F,1,14,1,Russia,57.979,33.244,217
Schlotterer,NS,2,VA,VA6,F,2,14,2,Russia,57.979,33.244,217
Schlotterer,NS,2,VA,VA6,F,3,14,1,Russia,57.979,33.244,217
Schlotterer,NS,2,VA,VA6,F,4,14,2,Russia,57.979,33.244,217
Schlotterer,NS,2,VA,VA6,F,5,14,1,Russia,57.979,33.244,217
Schlotterer,NS,2,VA,VA6,F,6,14,2,Russia,57.979,33.244,217
Schlotterer,NS,2,VA,VA6,F,7,14,2,Russia,57.979,33.244,217
Schlotterer,NS,2,VA,VA6,F,8,14,1,Russia,57.979,33.244,217
Schlotterer,NS,2,VA,VA6,F,9,14,2,Russia,57.979,33.244,217
Schlotterer,NS,2,VA,VA6,F,10,14,5,Russia,57.979,33.244,217
Schlotterer,NS,2,VA,VA6,F,11,14,2,Russia,57.979,33.244,217
Schlotterer,NS,2,VA,VA6,F,12,7,0,Russia,57.979,33.244,217
Schlotterer,NS,2,VA,VA6,F,13,7,0,Russia,57.979,33.244,217
Schlotterer,NS,2,VA,VA6,F,14,7,0,Russia,57.979,33.244,217
Schlotterer,NS,2,VA,VA6,F,15,7,0,Russia,57.979,33.244,217
Schlotterer,NS,2,KA,KA9,F,1,14,2,Denmark,55.945,10.213,15
Schlotterer,NS,2,KA,KA9,F,2,14,1,Denmark,55.945,10.213,15
Schlotterer,NS,2,KA,KA9,F,3,14,1,Denmark,55.945,10.213,15
Schlotterer,NS,2,KA,KA9,F,4,14,2,Denmark,55.945,10.213,15
Schlotterer,NS,2,KA,KA9,F,5,14,1,Denmark,55.945,10.213,15
Schlotterer,NS,2,KA,KA9,F,6,9,0,Denmark,55.945,10.213,15
Schlotterer,NS,2,KA,KA9,F,7,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,2,KA,KA9,F,8,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,2,KA,KA9,F,9,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,2,KA,KA9,F,10,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,2,KA,KA9,F,11,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,2,KA,KA9,F,12,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,2,KA,KA9,F,13,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,2,KA,KA9,F,14,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,2,KA,KA9,F,15,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,2,UM,UM22,F,1,14,1,Ukraine,48.753,30.206,214
Schlotterer,NS,2,UM,UM22,F,2,14,1,Ukraine,48.753,30.206,214
Schlotterer,NS,2,UM,UM22,F,3,7,0,Ukraine,48.753,30.206,214
Schlotterer,NS,2,UM,UM22,F,4,7,0,Ukraine,48.753,30.206,214
Schlotterer,NS,2,UM,UM22,F,5,7,0,Ukraine,48.753,30.206,214
Schlotterer,NS,2,UM,UM22,F,6,7,0,Ukraine,48.753,30.206,214
Schlotterer,NS,2,UM,UM22,F,7,7,0,Ukraine,48.753,30.206,214
Schlotterer,NS,2,UM,UM22,F,8,7,0,Ukraine,48.753,30.206,214
Schlotterer,NS,2,UM,UM22,F,9,7,0,Ukraine,48.753,30.206,214
Schlotterer,NS,2,UM,UM22,F,10,7,0,Ukraine,48.753,30.206,214
Schlotterer,NS,2,UM,UM22,F,11,7,0,Ukraine,48.753,30.206,214
Schlotterer,NS,2,UM,UM22,F,12,7,0,Ukraine,48.753,30.206,214
Schlotterer,NS,2,UM,UM22,F,13,7,0,Ukraine,48.753,30.206,214
Schlotterer,NS,2,UM,UM22,F,14,7,0,Ukraine,48.753,30.206,214
Schlotterer,NS,2,UM,UM22,F,15,7,0,Ukraine,48.753,30.206,214
Schlotterer,NS,2,MU,MU4,F,1,14,3,Germany,48.180,11.610,520
Schlotterer,NS,2,MU,MU4,F,2,14,2,Germany,48.180,11.610,520
Schlotterer,NS,2,MU,MU4,F,3,14,2,Germany,48.180,11.610,520
Schlotterer,NS,2,MU,MU4,F,4,14,3,Germany,48.180,11.610,520
Schlotterer,NS,2,MU,MU4,F,5,14,1,Germany,48.180,11.610,520
Schlotterer,NS,2,MU,MU4,F,6,14,1,Germany,48.180,11.610,520
Schlotterer,NS,2,MU,MU4,F,7,14,1,Germany,48.180,11.610,520
Schlotterer,NS,2,MU,MU4,F,8,14,3,Germany,48.180,11.610,520
Schlotterer,NS,2,MU,MU4,F,9,14,4,Germany,48.180,11.610,520
Schlotterer,NS,2,MU,MU4,F,10,14,2,Germany,48.180,11.610,520
Schlotterer,NS,2,MU,MU4,F,11,14,1,Germany,48.180,11.610,520
Schlotterer,NS,2,MU,MU4,F,12,7,0,Germany,48.180,11.610,520
Schlotterer,NS,2,MU,MU4,F,13,7,0,Germany,48.180,11.610,520
Schlotterer,NS,2,MU,MU4,F,14,7,0,Germany,48.180,11.610,520
Schlotterer,NS,2,MU,MU4,F,15,7,0,Germany,48.180,11.610,520
Schlotterer,NS,1,VA,VA9,F,1,14,6,Russia,57.979,33.244,217
Schlotterer,NS,1,VA,VA9,F,2,14,2,Russia,57.979,33.244,217
Schlotterer,NS,1,VA,VA9,F,3,14,1,Russia,57.979,33.244,217
Schlotterer,NS,1,VA,VA9,F,4,14,1,Russia,57.979,33.244,217
Schlotterer,NS,1,VA,VA9,F,5,7,0,Russia,57.979,33.244,217
Schlotterer,NS,1,VA,VA9,F,6,7,0,Russia,57.979,33.244,217
Schlotterer,NS,1,VA,VA9,F,7,7,0,Russia,57.979,33.244,217
Schlotterer,NS,1,VA,VA9,F,8,7,0,Russia,57.979,33.244,217
Schlotterer,NS,1,VA,VA9,F,9,7,0,Russia,57.979,33.244,217
Schlotterer,NS,1,VA,VA9,F,10,7,0,Russia,57.979,33.244,217
Schlotterer,NS,1,VA,VA9,F,11,7,0,Russia,57.979,33.244,217
Schlotterer,NS,1,VA,VA9,F,12,7,0,Russia,57.979,33.244,217
Schlotterer,NS,1,VA,VA9,F,13,7,0,Russia,57.979,33.244,217
Schlotterer,NS,1,VA,VA9,F,14,7,0,Russia,57.979,33.244,217
Schlotterer,NS,1,VA,VA9,F,15,7,0,Russia,57.979,33.244,217
Schlotterer,NS,2,KA,KA2,F,1,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,2,KA,KA2,F,2,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,2,KA,KA2,F,3,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,2,KA,KA2,F,4,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,2,KA,KA2,F,5,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,2,KA,KA2,F,6,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,2,KA,KA2,F,7,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,2,KA,KA2,F,8,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,2,KA,KA2,F,9,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,2,KA,KA2,F,10,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,2,KA,KA2,F,11,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,2,KA,KA2,F,12,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,2,KA,KA2,F,13,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,2,KA,KA2,F,14,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,2,KA,KA2,F,15,7,0,Denmark,55.945,10.213,15
Schlotterer,NS,2,RE,RE2,F,1,14,2,Portugal,41.150,-8.410,175
Schlotterer,NS,2,RE,RE2,F,2,14,1,Portugal,41.150,-8.410,175
Schlotterer,NS,2,RE,RE2,F,3,14,1,Portugal,41.150,-8.410,175
Schlotterer,NS,2,RE,RE2,F,4,14,1,Portugal,41.150,-8.410,175
Schlotterer,NS,2,RE,RE2,F,5,7,0,Portugal,41.150,-8.410,175
Schlotterer,NS,2,RE,RE2,F,6,7,0,Portugal,41.150,-8.410,175
Schlotterer,NS,2,RE,RE2,F,7,7,0,Portugal,41.150,-8.410,175
Schlotterer,NS,2,RE,RE2,F,8,7,0,Portugal,41.150,-8.410,175
Schlotterer,NS,2,RE,RE2,F,9,7,0,Portugal,41.150,-8.410,175
Schlotterer,NS,2,RE,RE2,F,10,7,0,Portugal,41.150,-8.410,175
Schlotterer,NS,2,RE,RE2,F,11,7,0,Portugal,41.150,-8.410,175
Schlotterer,NS,2,RE,RE2,F,12,7,0,Portugal,41.150,-8.410,175
Schlotterer,NS,2,RE,RE2,F,13,7,0,Portugal,41.150,-8.410,175
Schlotterer,NS,2,RE,RE2,F,14,7,0,Portugal,41.150,-8.410,175
Schlotterer,NS,2,RE,RE2,F,15,7,0,Portugal,41.150,-8.410,175
Schlotterer,NS,2,RE,RE4,F,1,14,2,Portugal,41.150,-8.410,175
Schlotterer,NS,2,RE,RE4,F,2,14,2,Portugal,41.150,-8.410,175
Schlotterer,NS,2,RE,RE4,F,3,14,2,Portugal,41.150,-8.410,175
Schlotterer,NS,2,RE,RE4,F,4,14,1,Portugal,41.150,-8.410,175
Schlotterer,NS,2,RE,RE4,F,5,14,1,Portugal,41.150,-8.410,175
Schlotterer,NS,2,RE,RE4,F,6,14,2,Portugal,41.150,-8.410,175
Schlotterer,NS,2,RE,RE4,F,7,10,0,Portugal,41.150,-8.410,175
Schlotterer,NS,2,RE,RE4,F,8,7,0,Portugal,41.150,-8.410,175
Schlotterer,NS,2,RE,RE4,F,9,7,0,Portugal,41.150,-8.410,175
Schlotterer,NS,2,RE,RE4,F,10,7,0,Portugal,41.150,-8.410,175
Schlotterer,NS,2,RE,RE4,F,11,7,0,Portugal,41.150,-8.410,175
Schlotterer,NS,2,RE,RE4,F,12,7,0,Portugal,41.150,-8.410,175
Schlotterer,NS,2,RE,RE4,F,13,7,0,Portugal,41.150,-8.410,175
Schlotterer,NS,2,RE,RE4,F,14,7,0,Portugal,41.150,-8.410,175
Schlotterer,NS,2,RE,RE4,F,15,7,0,Portugal,41.150,-8.410,175
Schlotterer,NS,2,MA,MA31,F,1,14,3,Austria,48.375,15.560,572
Schlotterer,NS,2,MA,MA31,F,2,14,1,Austria,48.375,15.560,572
Schlotterer,NS,2,MA,MA31,F,3,9,0,Austria,48.375,15.560,572
Schlotterer,NS,2,MA,MA31,F,4,14,2,Austria,48.375,15.560,572
Schlotterer,NS,2,MA,MA31,F,5,14,1,Austria,48.375,15.560,572
Schlotterer,NS,2,MA,MA31,F,6,14,1,Austria,48.375,15.560,572
Schlotterer,NS,2,MA,MA31,F,7,14,1,Austria,48.375,15.560,572
Schlotterer,NS,2,MA,MA31,F,8,14,3,Austria,48.375,15.560,572
Schlotterer,NS,2,MA,MA31,F,9,7,0,Austria,48.375,15.560,572
Schlotterer,NS,2,MA,MA31,F,10,7,0,Austria,48.375,15.560,572
Schlotterer,NS,2,MA,MA31,F,11,7,0,Austria,48.375,15.560,572
Schlotterer,NS,2,MA,MA31,F,12,7,0,Austria,48.375,15.560,572
Schlotterer,NS,2,MA,MA31,F,13,7,0,Austria,48.375,15.560,572
Schlotterer,NS,2,MA,MA31,F,14,7,0,Austria,48.375,15.560,572
Schlotterer,NS,2,MA,MA31,F,15,7,0,Austria,48.375,15.560,572
Schlotterer,NS,2,MU,MU5,F,1,14,1,Germany,48.180,11.610,520
Schlotterer,NS,2,MU,MU5,F,2,7,0,Germany,48.180,11.610,520
Schlotterer,NS,2,MU,MU5,F,3,7,0,Germany,48.180,11.610,520
Schlotterer,NS,2,MU,MU5,F,4,7,0,Germany,48.180,11.610,520
Schlotterer,NS,2,MU,MU5,F,5,7,0,Germany,48.180,11.610,520
Schlotterer,NS,2,MU,MU5,F,6,7,0,Germany,48.180,11.610,520
Schlotterer,NS,2,MU,MU5,F,7,7,0,Germany,48.180,11.610,520
Schlotterer,NS,2,MU,MU5,F,8,7,0,Germany,48.180,11.610,520
Schlotterer,NS,2,MU,MU5,F,9,7,0,Germany,48.180,11.610,520
Schlotterer,NS,2,MU,MU5,F,10,7,0,Germany,48.180,11.610,520
Schlotterer,NS,2,MU,MU5,F,11,7,0,Germany,48.180,11.610,520
Schlotterer,NS,2,MU,MU5,F,12,7,0,Germany,48.180,11.610,520
Schlotterer,NS,2,MU,MU5,F,13,7,0,Germany,48.180,11.610,520
Schlotterer,NS,2,MU,MU5,F,14,7,0,Germany,48.180,11.610,520
Schlotterer,NS,2,MU,MU5,F,15,7,0,Germany,48.180,11.610,520
Schlotterer,NS,2,RE,RE16,F,1,14,3,Portugal,41.150,-8.410,175
Schlotterer,NS,2,RE,RE16,F,2,14,1,Portugal,41.150,-8.410,175
Schlotterer,NS,2,RE,RE16,F,3,14,2,Portugal,41.150,-8.410,175
Schlotterer,NS,2,RE,RE16,F,4,14,3,Portugal,41.150,-8.410,175
Schlotterer,NS,2,RE,RE16,F,5,14,1,Portugal,41.150,-8.410,175
Schlotterer,NS,2,RE,RE16,F,6,14,2,Portugal,41.150,-8.410,175
Schlotterer,NS,2,RE,RE16,F,7,14,2,Portugal,41.150,-8.410,175
Schlotterer,NS,2,RE,RE16,F,8,14,2,Portugal,41.150,-8.410,175
Schlotterer,NS,2,RE,RE16,F,9,14,8,Portugal,41.150,-8.410,175
Schlotterer,NS,2,RE,RE16,F,10,14,7,Portugal,41.150,-8.410,175
Schlotterer,NS,2,RE,RE16,F,11,14,1,Portugal,41.150,-8.410,175
Schlotterer,NS,2,RE,RE16,F,12,14,2,Portugal,41.150,-8.410,175
Schlotterer,NS,2,RE,RE16,F,13,7,0,Portugal,41.150,-8.410,175
Schlotterer,NS,2,RE,RE16,F,14,7,0,Portugal,41.150,-8.410,175
Schlotterer,NS,2,RE,RE16,F,15,7,0,Portugal,41.150,-8.410,175
Schlotterer,NS,2,AK,AK15,F,1,14,1,Finland,61.100,23.520,88
Schlotterer,NS,2,AK,AK15,F,2,14,1,Finland,61.100,23.520,88
Schlotterer,NS,2,AK,AK15,F,3,10,0,Finland,61.100,23.520,88
Schlotterer,NS,2,AK,AK15,F,4,14,1,Finland,61.100,23.520,88
Schlotterer,NS,2,AK,AK15,F,5,7,0,Finland,61.100,23.520,88
Schlotterer,NS,2,AK,AK15,F,6,7,0,Finland,61.100,23.520,88
Schlotterer,NS,2,AK,AK15,F,7,7,0,Finland,61.100,23.520,88
Schlotterer,NS,2,AK,AK15,F,8,7,0,Finland,61.100,23.520,88
Schlotterer,NS,2,AK,AK15,F,9,7,0,Finland,61.100,23.520,88
Schlotterer,NS,2,AK,AK15,F,10,7,0,Finland,61.100,23.520,88
Schlotterer,NS,2,AK,AK15,F,11,7,0,Finland,61.100,23.520,88
Schlotterer,NS,2,AK,AK15,F,12,7,0,Finland,61.100,23.520,88
Schlotterer,NS,2,AK,AK15,F,13,7,0,Finland,61.100,23.520,88
Schlotterer,NS,2,AK,AK15,F,14,7,0,Finland,61.100,23.520,88
Schlotterer,NS,2,AK,AK15,F,15,7,0,Finland,61.100,23.520,88
Schlotterer,NS,2,MU,MU12,F,1,7,0,Germany,48.180,11.610,520
Schlotterer,NS,2,MU,MU12,F,2,7,0,Germany,48.180,11.610,520
Schlotterer,NS,2,MU,MU12,F,3,7,0,Germany,48.180,11.610,520
Schlotterer,NS,2,MU,MU12,F,4,7,0,Germany,48.180,11.610,520
Schlotterer,NS,2,MU,MU12,F,5,7,0,Germany,48.180,11.610,520
Schlotterer,NS,2,MU,MU12,F,6,7,0,Germany,48.180,11.610,520
Schlotterer,NS,2,MU,MU12,F,7,7,0,Germany,48.180,11.610,520
Schlotterer,NS,2,MU,MU12,F,8,7,0,Germany,48.180,11.610,520
Schlotterer,NS,2,MU,MU12,F,9,7,0,Germany,48.180,11.610,520
Schlotterer,NS,2,MU,MU12,F,10,7,0,Germany,48.180,11.610,520
Schlotterer,NS,2,MU,MU12,F,11,7,0,Germany,48.180,11.610,520
Schlotterer,NS,2,MU,MU12,F,12,7,0,Germany,48.180,11.610,520
Schlotterer,NS,2,MU,MU12,F,13,7,0,Germany,48.180,11.610,520
Schlotterer,NS,2,MU,MU12,F,14,7,0,Germany,48.180,11.610,520
Schlotterer,NS,2,MU,MU12,F,15,7,0,Germany,48.180,11.610,520
Schlotterer,NS,2,YE,YE69,F,1,14,2,Turkey,40.231,32.260,680
Schlotterer,NS,2,YE,YE69,F,2,14,4,Turkey,40.231,32.260,680
Schlotterer,NS,2,YE,YE69,F,3,14,4,Turkey,40.231,32.260,680
Schlotterer,NS,2,YE,YE69,F,4,14,1,Turkey,40.231,32.260,680
